SBD,length,density
0.1,0.1,445.1345755693582
0.2,0.1,476.19047619047615
0.3,0.1,522.7743271221532
0.4,0.1,527.9503105590062
0.5,0.1,517.5983436853003
0.66,0.1,538.3022774327122
0.76,0.1,533.1262939958592
0.86,0.1,574.5341614906832
0.96,0.1,507.24637681159425
1.06,0.1,507.24637681159425
1.16,0.1,533.1262939958592
1.35,0.1,507.24637681159425
1.43,0.1,496.8944099378882
