SBD,length,density
0.1,0.1,404.040404040404
0.2,0.1,444.4444444444444
0.3,0.1,484.8484848484848
0.4,0.1,409.0909090909091
0.5,0.1,484.8484848484848
0.6,0.1,429.2929292929293
0.7,0.1,540.4040404040404
1.45,0.58,530.3982353281662
1.899,0.462,445.32567529000625
2.36,0.461,454.7924683872775
2.74,0.387,470.8714892213709
3.07,0.33,475.0140536426733
3.502,0.426,487.55843886211
3.87,0.368,516.4809734069966
4.3260000000000005,0.444,511.9239294324757
4.71,0.384,500.0636228777362
5.242000000000001,0.5670000000000001,511.4569307739895
5.51,0.268,511.7921939900072
5.946000000000001,0.445,616.4508224239187
6.32,0.374,607.7385686310673
6.763999999999999,0.405,575.7346261280179
7.1,0.336,588.9962205323774
7.497999999999999,0.46,604.8684389591216
7.94,0.442,629.5010903194477
8.39,0.426,607.1482446207408
8.77,0.38,639.3939169427038
9.158999999999999,0.38299999999999995,675.3137133379521
9.51,0.35100000000000003,708.9686249346311
9.919,0.38799999999999996,686.8115569421128
10.35,0.431,691.0297253688078
10.695,0.35700000000000004,680.5873625720656
11.03,0.335,731.1317057000102
11.64,0.405,691.8491725740047
11.98,0.34,737.6688833039162
12.124,0.34700000000000003,767.9622019986735
12.49,0.366,792.3390157072461
12.880999999999998,0.389,780.7509268580573
13.24,0.359,764.1242784920441
13.655999999999999,0.414,695.7406926994591
13.99,0.33399999999999996,727.4541570006809
14.339,0.36700000000000005,726.1114007998357
14.69,0.35100000000000003,770.3753562281818
15.023,0.332,708.2287847985641
15.35,0.327,802.9480677400235
15.702,0.36,778.3303191457553
16.02,0.318,708.5999738891294
16.374000000000002,0.354,714.0306590243151
16.72,0.34600000000000003,736.2031394967732
17.114,0.35200000000000004,751.4870770518854
17.51,0.396,752.1055849342328
17.816,0.32,771.5267324399358
18.12,0.304,721.8963578385365
18.425,0.31,840.6599521926183
18.77,0.345,789.4527043691821
19.108,0.337,750.0500097762833
19.44,0.332,731.8364109585161
19.62,0.18,718.4587561345434
19.972,0.348,754.4943050315738
20.35,0.37799999999999995,736.0832855058093
20.737,0.384,760.3008143753336
21.01,0.273,782.3377064801721
21.339000000000002,0.33299999999999996,864.9749152479761
21.668000000000003,0.32899999999999996,792.1112011541388
21.77,0.102,768.4050867749128
22.015,0.265,768.98501514229
22.183000000000003,0.168,781.4405302112727
22.318,0.135,696.687278675921
22.42,0.102,826.0354682830313
22.761999999999997,0.344,814.5317293385812
23.13,0.368,846.6028326980663
23.403000000000002,0.262,867.5352086565618
23.72,0.317,859.1835426099932
23.999000000000002,0.275,840.7748749475317
24.25,0.251,843.1026330590079
24.628,0.405,812.8018251219077
24.835,0.207,870.8590983449012
25.05,0.215,856.682322325333
25.345,0.292,865.6399085431765
25.65,0.305,867.2900036795531
25.875,0.23,928.600842909074
26.12,0.245,815.7639308985911
26.39,0.26,904.353679050474
26.63,0.24,906.2377492151627
26.9,0.25,893.5014349018685
27.12,0.22,881.7448370742125
27.355,0.23800000000000002,913.8531924858784
27.6,0.245,847.7546732867711
