SBD,length,density
0.1,0.1,491.7184265010352
0.2,0.1,538.3022774327122
0.3,0.1,522.7743271221532
0.4,0.1,533.1262939958592
0.5,0.1,574.5341614906832
0.6,0.1,533.1262939958592
0.7,0.1,486.5424430641822
0.8,0.1,491.7184265010352
1.003,0.135,638.6300054529275
1.137,0.134,555.6600963320077
1.4469999999999998,0.31,543.5846307410916
1.76,0.313,500.81353898428813
2.022,0.27699999999999997,636.6388715337273
2.319,0.297,646.546906346972
2.64,0.321,671.4567814341526
2.883,0.315,553.6175696621157
3.17,0.287,587.147162124524
3.3739999999999997,0.252,590.9401024483258
3.66,0.28600000000000003,534.3908103480076
3.897,0.237,520.8619290733743
4.172,0.275,513.0151779340871
4.5,0.32799999999999996,543.623171908898
4.729,0.29600000000000004,589.1538325796164
5.021,0.292,543.5413379224598
5.28,0.259,529.5764787232507
5.539000000000001,0.299,557.0294399948573
5.837000000000001,0.298,552.323387876464
6.12,0.28300000000000003,602.3698533604748
6.305999999999999,0.248,608.3723338236053
6.6579999999999995,0.35200000000000004,601.1896616415083
6.95,0.292,617.3555936897072
7.095999999999999,0.292,644.1971412414337
7.393,0.297,587.1701496416379
7.74,0.34700000000000003,598.5587750872014
7.747000000000001,0.077,687.0738990188668
8.065,0.318,714.7617127925132
8.315,0.25,674.0449421189535
8.59,0.275,641.2689724176089
8.869,0.35200000000000004,673.5550838761343
9.119,0.25,619.1808189232247
9.44,0.321,598.2069507322452
9.647999999999996,0.247,642.5670877463896
9.819999999999995,0.172,626.5628687219855
10.048999999999996,0.22899999999999998,667.4051168538435
10.295999999999998,0.247,682.2317227924631
10.599999999999998,0.304,734.7873642285103
10.905999999999997,0.306,749.1949596055399
11.105999999999996,0.2,803.3675182231713
11.371999999999996,0.266,795.55925149553
11.670999999999998,0.299,681.5419030525313
11.909999999999998,0.239,746.0602526615837
12.190999999999997,0.281,669.4148229270413
12.417999999999996,0.22699999999999998,699.180928076468
12.709999999999997,0.292,731.4321707845445
13.006999999999998,0.297,692.7288282288986
13.299000000000001,0.292,711.3010101207498
13.479999999999997,0.18100000000000002,671.1869846359873
13.752999999999995,0.273,782.3377064801721
14.034999999999998,0.282,819.9045766332314
14.296999999999999,0.262,732.9176762788194
14.671999999999999,0.375,783.773188510411
14.970999999999998,0.299,733.9682032873415
15.228,0.257,670.9342469738926
15.472999999999999,0.245,695.798646942916
15.737,0.264,712.52108046401
16.023,0.28600000000000003,794.7350512867804
16.311,0.28800000000000003,782.4124711692472
16.605,0.294,773.109607714351
16.897000000000002,0.292,751.5633314483393
17.133,0.23600000000000002,788.7547977594177
17.477999999999998,0.345,800.8117360867243
17.779,0.301,826.7374995084899
18.079,0.3,829.4932911735183
18.328,0.249,865.6129591982451
18.604,0.276,873.2255632860556
18.814,0.21,830.4263544931736
19.000999999999998,0.187,722.9993316473042
19.366,0.365,740.8267124276488
19.766,0.4,803.3675182231713
20.15,0.384,831.7384747864388
20.554000000000002,0.40399999999999997,737.212405034545
20.837000000000003,0.28300000000000003,789.3122216447601
21.183000000000003,0.34600000000000003,821.1496555925548
21.47,0.287,791.965939609823
21.776000000000003,0.314,798.7497462526482
22.148000000000003,0.37200000000000005,821.6976976318824
22.434,0.28600000000000003,883.8001863447815
22.81,0.376,880.7025854937464
