SBD,mass,length,diameter,volume,layer_top,layer_bottom,layer_density,layer_SWE,cumulative_density,cumulative_SWE,ice_lens_height_all,ice_lens_thick_all,ice_lens_height_sum,ice_lens_thick_sum,density_no_ice,annual_layer_depth,annual_layer_year,LWC,temperature,grain_size,measurement_type,Comments
10.0,270,10.0,,990.0,0.0,10.0,0.2727272727272727,0.02727272727272727,0.2727272727272727,0.02727272727272727,,,,0.0,0.2727272727272727,,,,,,P,
20.0,260,10.0,,990.0,10.0,20.0,0.26262626262626265,0.026262626262626262,0.2676767676767677,0.05353535353535353,,,,0.0,0.2626262626262626,,,,,,P,
30.0,280,10.0,,990.0,20.0,30.0,0.2828282828282828,0.028282828282828285,0.2727272727272727,0.08181818181818182,,,,0.0,0.2828282828282828,,,,,,P,
40.0,300,10.0,,990.0,30.0,40.0,0.30303030303030304,0.030303030303030304,0.2803030303030303,0.11212121212121212,,,,0.0,0.303030303030303,,,,,,P,
50.0,310,10.0,,990.0,40.0,50.0,0.31313131313131315,0.031313131313131314,0.2868686868686869,0.14343434343434344,,,,0.0,0.3131313131313131,,,,,,P,
60.0,330,10.0,,990.0,50.0,60.0,0.3333333333333333,0.03333333333333333,0.2946127946127946,0.17676767676767677,,,,0.0,0.3333333333333333,,,,,,P,
70.0,345,10.0,,990.0,60.0,89.75,0.3484848484848485,0.10367424242424245,0.31247010494921357,0.2804419191919192,,,,0.0,0.3484848484848486,,,,,,P,
145.0,370,35.5,5.7,905.8743146718,89.75,129.25,0.408445182744862,0.1613358471842205,0.34180097978811586,0.4417777663761397,,,,0.0,0.4084451827448621,,,,,,C,
146.0,340,32.5,5.7,829.3215556854506,129.25,146.0,0.409973667836215,0.06867058936256602,0.34962216146486697,0.5104483557387057,,,,0.0,0.409973667836215,,,,,,C,
167.0,240,21.0,5.7,535.869312904445,146.0,167.25,0.44787039343452056,0.09517245860483563,0.36210512068373174,0.6056208143435413,,,,0.0,0.4478703934345206,,,,,,C,
208.0,470,40.5,5.7,1033.4622463157154,167.25,208.0,0.454781973580115,0.18532365423389688,0.380261763739153,0.7909444685774382,,,,0.0,0.45478197358011513,,,,,,C,
252.0,500,44.0,5.7,1122.7737984664561,208.0,251.25,0.4453256752900063,0.1926033545629277,0.39146182015536946,0.9835478231403658,,,,0.0,0.4453256752900062,,,,,,C,
292.0,510,41.5,5.7,1058.9798326444986,251.25,292.0,0.4815955736630236,0.19625019626768211,0.40404041760549586,1.179798019408048,,,,0.0,0.4815955736630237,,,,,,C,
336.0,540,44.0,5.7,1122.7737984664561,292.0,333.5,0.4809517293132068,0.1995949676649808,0.4136110905766204,1.3793929870730288,,,,0.0,0.4809517293132068,,,,,,C,
