SBD,mass,length,diameter,volume,layer_top,layer_bottom,layer_density,layer_SWE,cumulative_density,cumulative_SWE,ice_lens_height_all,ice_lens_thick_all,ice_lens_height_sum,ice_lens_thick_sum,density_no_ice,annual_layer_depth,annual_layer_year,LWC,temperature,grain_size,measurement_type,Comments
10.0,295,10.0,,990.0,0.0,10.0,0.29797979797979796,0.029797979797979796,0.29797979797979796,0.029797979797979796,,,,0.0,0.2979797979797979,,,,,,P,
20.0,390,10.0,,990.0,10.0,20.0,0.3939393939393939,0.0393939393939394,0.34595959595959597,0.0691919191919192,,,,0.0,0.3939393939393939,,,,,,P,
30.0,370,10.0,,990.0,20.0,30.0,0.37373737373737376,0.03737373737373737,0.35521885521885516,0.10656565656565656,,,,0.0,0.37373737373737365,,,,,,P,
40.0,400,10.0,,990.0,30.0,40.0,0.40404040404040403,0.04040404040404041,0.36742424242424243,0.14696969696969697,,,,0.0,0.40404040404040403,,,,,,P,
50.0,335,10.0,,990.0,40.0,50.0,0.3383838383838384,0.03383838383838384,0.3616161616161616,0.1808080808080808,,,,0.0,0.3383838383838384,,,,,,P,
60.0,370,10.0,,990.0,50.0,60.0,0.37373737373737376,0.03737373737373737,0.36363636363636365,0.21818181818181817,,,,0.0,0.37373737373737365,,,,,,P,
70.0,410,10.0,,990.0,60.0,70.0,0.41414141414141414,0.04141414141414142,0.3708513708513709,0.2595959595959596,,,,0.0,0.41414141414141414,,,,,,P,
80.0,435,10.0,,990.0,70.0,80.0,0.4393939393939394,0.04393939393939394,0.37941919191919193,0.30353535353535355,,,,0.0,0.4393939393939394,,,,,,P,
90.0,440,10.0,,990.0,80.0,90.0,0.4444444444444444,0.044444444444444446,0.3866442199775533,0.347979797979798,,,,0.0,0.4444444444444444,,,,,,P,
100.0,420,10.0,,990.0,90.0,100.0,0.42424242424242425,0.04242424242424242,0.3904040404040404,0.3904040404040404,,,,0.0,0.4242424242424242,,,,,,P, 
110.0,460,10.0,,990.0,100.0,110.0,0.46464646464646464,0.04646464646464646,0.39715335169880617,0.43686868686868685,,,,0.0,0.46464646464646453,,,,,,P,
120.0,430,10.0,,990.0,110.0,120.0,0.43434343434343436,0.043434343434343436,0.40025252525252525,0.4803030303030303,,,,0.0,0.43434343434343436,,,,,,P,
130.0,450,10.0,,990.0,120.0,130.0,0.45454545454545453,0.04545454545454545,0.40442890442890445,0.5257575757575758,,,,0.0,0.4545454545454545,,,,,,P,
140.0,430,10.0,,990.0,130.0,143.0,0.43434343434343436,0.05646464646464647,0.40714840714840717,0.5822222222222222,,,,0.0,0.43434343434343436,,,,,,P,
178.5,360,32.5,5.7,829.3215556854506,143.0,178.5,0.43408976594422766,0.1541018669102008,0.41250649251116134,0.736324089132423,,,,0.0,0.43408976594422766,,,,,,C,
229.0,570,50.5,5.7,1288.6381096035464,178.5,228.25,0.442327443020727,0.2200579029028117,0.41900634919396923,0.9563819920352347,,,,0.0,0.442327443020727,,,,,,C,
274.5,550,47.0,5.7,1199.3265574528057,228.25,274.5,0.45859069540502767,0.21209819662482532,0.4256758428634098,1.16848018866006,,,,0.0,0.45859069540502767,,,,,,C,
317.0,515,42.5,5.7,1084.4974189732816,274.5,317.25,0.47487434362689607,0.2030087819004981,0.4323054280726739,1.371488970560558,,,,0.0,0.4748743436268961,,,,,,C,
354.0,440,36.5,5.7,931.391901000583,317.25,354.0,0.4724112369103847,0.17361112956456637,0.4364689548376058,1.5451001001251243,,,,0.0,0.47241123691038467,,,,,,C,
404.0,630,50.0,5.7,1275.8793164391548,354.0,404.75,0.49377710876155895,0.2505918826964912,0.44365459736173335,1.7956919828216156,,,,0.0,0.493777108761559,,,,,,C,
449.0,565,43.5,5.7,1110.0150053020645,404.75,449.0,0.5090021281705543,0.2252334417154703,0.4500947493401082,2.020925424537086,,,,0.0,0.5090021281705543,,,,,,C,
490.0,550,41.0,5.7,1046.2210394801068,449.0,490.25,0.5257015288789343,0.2168518806625604,0.45645636006112117,2.2377773051996463,,,,0.0,0.5257015288789344,,,,,,C,
528.5,510,38.0,5.7,969.6682804937576,490.25,528.5,0.5259530607109337,0.20117704572193215,0.46148615911477353,2.4389543509215783,,,,0.0,0.5259530607109337,,,,,,C,
576.0,650,47.5,5.7,1212.085350617197,528.5,576.25,0.5362658658229128,0.25606695093044085,0.46768265541900544,2.695021301852019,,,,0.0,0.5362658658229128,,,,,,C,
609.5,450,33.0,5.7,842.0803488498422,576.25,609.5,0.5343908103480075,0.1776849444407125,0.4713217795394145,2.8727062462927315,,,,0.0,0.5343908103480076,,,,,,C,
660.0,700,50.5,5.7,1288.6381096035464,609.5,658.75,0.5432091405517699,0.2675305017217467,0.4766962805335071,3.140236748014478,,,,0.0,0.5432091405517699,,,,,,C,
702.0,640,44.5,5.7,1135.532591630848,658.75,702.0,0.5636121805018685,0.2437622680670581,0.4820511418919567,3.3839990160815363,,,,0.0,0.5636121805018685,,,,,,C,
741.0,550,39.0,5.7,995.1858668225407,702.0,737.75,0.5526605816419565,0.19757615793699945,0.48547274469922547,3.5815751740185355,,,,0.0,0.5526605816419565,,,,,,C,
776.0,595,41.5,5.7,1058.9798326444986,737.75,776.0,0.5618615026068609,0.21491202474712426,0.48923804107804897,3.79648719876566,,,,0.0,0.5618615026068607,,,,,,C,
820.0,600,44.0,5.7,1122.7737984664561,776.0,819.75,0.5343908103480075,0.23379597952725326,0.4916478412068207,4.030283178292913,,,,0.0,0.5343908103480074,,,,,,C,
865.0,690,45.5,5.7,1161.050177959631,819.75,865.0,0.594289560518883,0.26891602613479454,0.497017249066787,4.299199204427707,,,,0.0,0.5942895605188829,847.0,2018.0,,,,C,taken from stake sheets
900.0,545,35.0,5.7,893.1155215074083,865.0,902.75,0.6102234110545344,0.23035933767308672,0.5017511539297473,4.529558542100794,,,,0.0,0.6102234110545344,,,,,,C,
938.5,500,33.0,5.7,842.0803488498422,902.75,938.5,0.5937675670533417,0.21227190522156963,0.5052563076528891,4.741830447322364,,,,0.0,0.5937675670533417,,,,,,C,
986.0,750,47.5,5.7,1212.085350617197,938.5,986.75,0.6187683067187455,0.2985557079917947,0.5108068057070341,5.040386155314159,,,,0.0,0.6187683067187455,,,,,,C,
1025.0,595,37.5,5.7,956.9094873293661,986.75,1025.0,0.6217933962182594,0.2378359740534842,0.5149485004261115,5.278222129367643,,,,0.0,0.6217933962182594,,,,,,C,
1065.0,635,40.0,5.7,1020.7034531513239,1025.0,1065.25,0.6221199683801387,0.2504032872730058,0.518997926931767,5.528625416640649,,,,0.0,0.6221199683801386,,,,,,C,
1113.0,805,47.5,5.7,1212.085350617197,1065.25,1112.25,0.6641446492114536,0.31214798512938313,0.5251313465291105,5.840773401770032,,,,0.0,0.6641446492114536,,,,,,C,
1149.5,670,38.0,5.7,969.6682804937576,1112.25,1149.5,0.6909579425025992,0.2573818335822182,0.5305050226491735,6.09815523535225,,,,0.0,0.6909579425025992,,,,,,C,
1185.0,590,35.5,5.7,905.8743146718,1149.5,1185.25,0.6513044805931584,0.23284135181205412,0.5341486257890153,6.330996587164304,,,,0.0,0.6513044805931584,,,,,,C,
1218.5,580,33.0,5.7,842.0803488498422,1185.25,1218.5,0.6887703777818763,0.22901615061247388,0.5383678898462683,6.560012737776778,,,,0.0,0.6887703777818763,,,,,,C,
1259.0,710,40.5,5.7,1033.4622463157154,1218.5,1259.0,0.6870110664720886,0.2782394819211959,0.5431495011674323,6.838252219697973,,,,0.0,0.6870110664720888,,,,,,C,
1298.0,630,39.0,5.7,995.1858668225407,1259.0,1298.0,0.633047575335332,0.24688855438077947,0.5458505989274849,7.085140774078753,,,,0.0,0.633047575335332,,,,,,C,
1339.0,690,41.0,5.7,1046.2210394801068,1298.0,1339.5,0.659516463502663,0.27369933235360516,0.5493721617344052,7.358840106432358,,,,0.0,0.659516463502663,,,,,,C,
1375.5,645,35.5,5.7,905.8743146718,1339.5,1375.5,0.7120193050552325,0.2563269498198837,0.5536290117231728,7.6151670562522416,,,,0.0,0.7120193050552325,,,,,,C,
1418.0,800,42.5,5.7,1084.4974189732816,1375.5,1417.5,0.7376688833039162,0.3098209309876448,0.5590820449551948,7.924987987239886,,,,0.0,0.7376688833039161,,,,,,C,
1456.5,760,39.5,5.7,1007.9446599869324,1417.5,1456.5,0.7540096497062181,0.29406376338542506,0.5643015276776733,8.219051750625312,,,,0.0,0.7540096497062181,,,,,,C,
1503.0,830,46.5,5.7,1186.5677642884139,1456.5,1502.75,0.6994965015738077,0.32351713197788606,0.5684624110865544,8.542568882603197,,,,0.0,0.6994965015738076,,,,,,C,
1535.5,580,33.0,5.7,842.0803488498422,1502.75,1535.5,0.6887703777818763,0.22557229872356452,0.5710284064686918,8.768141181326762,,,,0.0,0.6887703777818764,,,,,,C,
1578.0,810,42.5,5.7,1084.4974189732816,1535.5,1578.25,0.7468897443452152,0.31929536570757944,0.5757919560927827,9.087436547034342,,,,0.0,0.746889744345215,,,,,,C,
1615.5,675,37.0,5.7,944.1506941649745,1578.25,1615.5,0.7149282462763884,0.2663107717379547,0.5790001435327946,9.353747318772296,,,,0.0,0.7149282462763885,,,,,,C,
1663.0,790,47.5,5.7,1212.085350617197,1615.5,1663.5,0.6517692830770786,0.31284925587699774,0.5810998842590498,9.666596574649294,,,,0.0,0.6517692830770786,,,,,,C,
