SBD,mass,length,diameter,volume,layer_top,layer_bottom,layer_density,layer_SWE,cumulative_density,cumulative_SWE,ice_lens_height_all,ice_lens_thick_all,ice_lens_height_sum,ice_lens_thick_sum,density_no_ice,annual_layer_depth,annual_layer_year,LWC,temperature,grain_size,measurement_type,Comments
124.7,425,26.0,5.7,663.4572445483606,0.0,124.69999999999999,0.6405838559940858,0.798808068424625,0.6405838559940858,0.798808068424625,,0.0,,0.0,0.6405838559940858,,,,,,C,
153.0,501,28.3,5.7,722.1476931045617,124.69999999999999,153.1,0.6937639000772365,0.19702894762193524,0.6504487368037625,0.9958370160465603,,0.0,,0.0,0.6937639000772367,,,,,,C,
173.2,335,20.0,5.7,510.3517265756619,153.1,173.2,0.6564100453774692,0.13193841912087126,0.651140551482351,1.1277754351674316,,0.0,,0.0,0.6564100453774692,,,,,,C,
198.2,399,25.0,5.7,637.9396582195774,173.2,198.2,0.625451004431308,0.156362751107827,0.6479001948916543,1.2841381862752586,,0.0,,0.0,0.625451004431308,,,,,,C,
225.0,417,26.8,5.7,683.871313611387,198.2,236.35000000000005,0.6097638425538086,0.23262490593427834,0.6417444858089852,1.516763092209537,,0.0,,0.0,0.6097638425538086,,,,,,C,
272.6000000000001,428,24.9,5.7,635.3878995866991,236.35000000000005,272.6,0.6736042664306344,0.24418154658110477,0.6459811587639918,1.7609446387906418,,0.0,,0.0,0.6736042664306344,,,,,,C,
292.30000000000007,324,19.7,5.7,502.696450677027,272.6,292.30000000000007,0.6445241448664294,0.12697125653868688,0.6458829611116416,1.8879158953293287,,0.0,,0.0,0.6445241448664293,,,,,,C,
315.30000000000007,385,23.0,5.7,586.9044855620111,292.30000000000007,315.30000000000007,0.6559840816880614,0.15087633878825413,0.6466198014962202,2.038792234117583,,0.0,,0.0,0.6559840816880613,,,,,,C,
340.20000000000005,403,24.9,5.7,635.3878995866991,315.30000000000007,340.20000000000005,0.6342582228307142,0.1579302974848477,0.6457150298654999,2.196722531602431,,0.0,,0.0,0.6342582228307142,,,,,,C,
365.1,394,24.9,5.7,635.3878995866991,340.20000000000005,365.1,0.6200936471347429,0.15440331813655084,0.6439676389315205,2.3511258497389815,,0.0,,0.0,0.6200936471347429,,,,,,C,
399.0,525,33.9,5.7,865.0461765457469,365.1,399.29999999999995,0.606904017651867,0.2075611740369381,0.6407931439458854,2.55868702377592,,0.0,,0.0,0.606904017651867,,,,,,C,
429.29999999999995,486,29.7,5.7,757.872313964858,399.29999999999995,429.29999999999995,0.6412689724176089,0.19238069172528266,0.6408263954114146,2.7510677155012027,,0.0,,0.0,0.6412689724176089,,,,,,C,
455.4,410,26.1,5.7,666.0090031812389,429.29999999999995,455.4,0.6156072936576025,0.1606735036446344,0.6393810318721646,2.911741219145837,,0.0,,0.0,0.6156072936576025,,,,,,C,
488.0,516,32.6,5.7,831.873314318329,455.4,487.1,0.6202867565511841,0.19663090182672566,0.6381383947798321,3.1083721209725628,,0.0,,0.0,0.6202867565511841,,,,,,C,
506.0,326,19.8,5.7,505.24820930990535,487.1,506.0,0.6452274228646312,0.12194798292141515,0.6384031825877426,3.2303201038939777,,0.0,,0.0,0.6452274228646312,,,,,,C,
526.0,317,20.0,5.7,510.3517265756619,506.0,526.0,0.6211402518945007,0.12422805037890015,0.637746797390281,3.354548154272878,,0.0,,0.0,0.6211402518945007,,,,,,C,
553.0,452,27.0,5.7,688.9748308771435,526.0,562.3000000000001,0.6560471874198256,0.23814512903339716,0.6389282026153787,3.592693283306275,0.0,1.0,0.0,1.0,0.6491363428708122,552.0,2015.0,,,,C,summer sfc @ 5.52?
592.4,420,20.8,5.7,530.7657956386884,562.3000000000001,592.4000000000001,0.791309469169165,0.23818415021991884,0.6466707348963864,3.8308774335261937,0.0,8.0,0.0,8.0,0.7519644806331162,,,,,,C,
615.0,377,22.6,5.7,576.697451030498,592.4000000000001,618.6,0.6537223275850109,0.1712752498272724,0.6469693959510937,4.002152683353466,,0.0,,0.0,0.6537223275850108,,,,,,C,
641.9,299,19.7,5.7,502.696450677027,618.6,641.9,0.5947923435650073,0.13858661605064643,0.6450754477962475,4.140739299404112,,0.0,,0.0,0.5947923435650073,,,,,,C,
661.9,320,20.0,5.7,510.3517265756619,641.9,661.8999999999999,0.6270185508083288,0.12540371016166504,0.6445298397893606,4.266143009565777,,0.0,,0.0,0.6270185508083288,,,,,,C,
681.8,320,19.9,5.7,507.7999679427836,661.8999999999999,681.8,0.6301693977973154,0.12540371016166635,0.6441106951785632,4.391546719727444,0.0,0.0,0.0,0.0,0.6301693977973155,,,,,,C,
707.0,489,25.2,5.7,643.043175485334,681.8,704.0,0.7604466055190298,0.16881914642522497,0.6477792423512313,4.560365866152669,0.0,7.5,0.0,7.5,0.6892458940491473,,,,,,C,
721.0,331,20.0,5.7,510.3517265756619,704.0,721.0,0.6485723134923651,0.11025729329370208,0.6477979416707865,4.670623159446371,,0.0,,0.0,0.6485723134923651,,,,,,C,
741.0,358,20.0,5.7,510.3517265756619,721.0,741.0,0.7014770037168179,0.14029540074336355,0.6492467692563744,4.810918560189735,,0.0,,0.0,0.7014770037168178,,,,,,C,
761.0,328,20.0,5.7,510.3517265756619,741.0,773.1,0.642694014578537,0.20630477867971053,0.6489746913555097,5.017223338869445,,0.0,,0.0,0.642694014578537,,,,,,C,
805.2,324,20.0,5.7,510.3517265756619,773.1,805.2,0.6348562826934329,0.2037888667445921,0.6484118486853001,5.221012205614037,,0.0,,0.0,0.6348562826934329,776.0,,,,,C,faint dirt@7.76
825.3000000000001,326,20.1,5.7,512.9034852085402,805.2,825.3,0.6355971628218756,0.12775502972719643,0.6480997498293025,5.348767235341233,,0.0,,0.0,0.6355971628218756,,,,,,C,
845.2,315,19.9,5.7,507.7999679427836,825.3,845.2,0.6203230009567323,0.12344427719039029,0.6474457539673004,5.472211512531623,,0.0,,0.0,0.6203230009567323,,,,,,C,
873.0,459,27.8,5.7,709.3888999401701,845.2,872.6500000000001,0.6470357797235228,0.1776113215341073,0.6474328578543208,5.649822834065731,,0.0,,0.0,0.6470357797235228,,,,,,C,
892.3000000000001,354,20.0,5.7,510.3517265756619,872.6500000000001,892.3000000000001,0.6936392718317137,0.1363001169149316,0.6484504035616565,5.786122950980662,,0.0,,0.0,0.6936392718317138,,,,,,C,
912.8000000000001,347,20.5,5.7,523.1105197400534,892.3000000000001,912.8000000000001,0.6633397473490552,0.1359846482065563,0.6487847939512728,5.9221075991872185,,0.0,,0.0,0.6633397473490552,,,,,,C,
932.6,330,19.8,5.7,505.24820930990535,912.8000000000001,932.5999999999999,0.6531443237586758,0.12932257610421677,0.6488773509855711,6.0514301752914355,,0.0,,0.0,0.6531443237586759,,,,,,C,
958.0,429,25.4,5.7,648.1466927510907,932.5999999999999,957.5,0.6618872005333982,0.16480991293281677,0.6492156750103657,6.216240088224252,,0.0,,0.0,0.6618872005333982,,,,,,C,
977.0,327,20.0,5.7,510.3517265756619,957.5,977.0,0.6407345816072609,0.12494324341341588,0.6490464003723303,6.341183331637668,,0.0,,0.0,0.6407345816072609,,,,,,C,
996.9,336,19.9,5.7,507.7999679427836,977.0,996.9000000000001,0.6616778676871812,0.13167389566974966,0.6492985482302556,6.472857227307418,,0.0,,0.0,0.6616778676871813,,,,,,C,
