SBD,mass,length,diameter,volume,layer_top,layer_bottom,layer_density,layer_SWE,cumulative_density,cumulative_SWE,ice_lens_height_all,ice_lens_thick_all,ice_lens_height_sum,ice_lens_thick_sum,density_no_ice,annual_layer_depth,annual_layer_year,LWC,temperature,grain_size,measurement_type,Comments
632.0,880.0,47.0,5.7,1199.3265574528057,585.0,632.0,0.7337451126480442,0.3448602029445808,0.6315246034689829,3.991235493923972,,,,0.0,0.7337451126480442,632.0,2016.0,,,,C,Possible annual layer? 2016 should be around here.
670.0,785.0,38.0,5.7,969.6682804937576,632.0,670.0,0.8095552012903587,0.3076309764903363,0.641621861255867,4.298866470414309,10.0,5.0,10.0,5.0,0.79585144391011,,,,,,C,
708.0,745.0,38.0,5.7,969.6682804937576,670.0,707.5,0.7683039808424424,0.28811399281591593,0.6483364612339539,4.5869804632302245,,,,0.0,0.7683039808424424,,,,,,C,
743.0,690.0,36.0,5.7,918.6331078361915,707.5,743.0,0.7511159723224772,0.2666461701744794,0.6532471915753303,4.853626633404704,,,,0.0,0.7511159723224772,,,,,,C,
779.0,730.0,36.0,5.7,918.6331078361915,743.0,779.0,0.7946589272397222,0.2860772138063,0.6597822653672663,5.139703847211004,,,,0.0,0.7946589272397224,,,,,,C,
811.0,645.0,32.0,5.7,816.5627625210591,779.0,811.0,0.7898964165456486,0.2527668532946075,0.664916239273195,5.392470700505612,,,,0.0,0.7898964165456486,,,,,,C,
846.0,700.0,35.0,5.7,893.1155215074083,811.0,846.0,0.7837731885104111,0.2743206159786439,0.6698334889461295,5.666791316484256,,,,0.0,0.7837731885104111,,,,,,C,
881.0,705.0,35.0,5.7,893.1155215074083,846.0,881.0,0.7893715684283426,0.27628004894991987,0.6745824478358882,5.943071365434175,,,,0.0,0.7893715684283426,,,,,,C,
920.0,800.0,39.0,5.7,995.1858668225407,881.0,920.5,0.803869936933755,0.3175286250888332,0.680130362903097,6.2605999905230085,,,,0.0,0.803869936933755,920.0,2015.0,,,,C,"Several <1cm ice lenses, coarse grains @ base -> 2015?"
956.0,730.0,35.0,5.7,893.1155215074083,920.5,956.0,0.8173634680180001,0.29016403114639006,0.6852263620993094,6.550764021669399,,,,0.0,0.8173634680180003,,,,,,C,
990.0,660.0,34.0,5.7,867.5979351786253,956.0,990.0,0.7607210359071636,0.2586451522084356,0.6878191084725085,6.809409173877834,30.0,4.0,30.0,4.0,0.742150507361452,990.0,2014.0,,,,C,"Dirt chunk @ 990, think it was in place, 2014."
1026.0,770.0,36.0,5.7,918.6331078361915,990.0,1026.0,0.8382018821569673,0.30175267757650825,0.6930956970228404,7.111161851454343,,,,0.0,0.8382018821569673,,,,,,C,
1066.0,755.0,40.0,5.7,1020.7034531513239,1026.0,1065.75,0.7396859466567004,0.29402516379603844,0.6948334051372631,7.405187015250381,,,,0.0,0.7396859466567005,,,,,,C,
1094.5,570.0,29.0,5.7,740.0100035347098,1065.75,1094.5,0.7702598576740246,0.2214497090812821,0.696814684726511,7.6266367243316635,,,,0.0,0.7702598576740247,,,,,,C,
1120.0,545.0,25.5,5.7,650.698451383969,1094.5,1120.25,0.8375615445846548,0.21567209773054863,0.7000498836922305,7.842308822062212,19.0,19.0,19.0,19.0,0.6618088552673869,1101.0,2013.0,,,,C,"Definite dirt layer, 2013 ss?"
1161.5,780.0,41.0,5.7,1046.2210394801068,1120.25,1161.5,0.7455403500464886,0.30753539439417654,0.7016654512661549,8.149844216456389,38.0,3.0,38.0,3.0,0.7334258676971935,,,,,,C,
1197.0,640.0,35.5,5.7,905.8743146718,1161.5,1196.75,0.7064997755586803,0.24904117088443478,0.701807845192465,8.398885387340824,,,,0.0,0.7064997755586803,,,,,,C,
1228.0,615.0,31.5,5.7,803.8039693566676,1196.75,1228.0,0.7651119221173059,0.23909747566165812,0.703418799918769,8.637982863002483,,,,0.0,0.7651119221173059,,,,,,C,
1261.0,670.0,33.0,5.7,842.0803488498422,1228.0,1261.0,0.7956485398514779,0.2625640181509877,0.7058324251509492,8.90054688115347,,,,0.0,0.7956485398514779,,,,,,C,
1298.5,800.0,37.5,5.7,956.9094873293661,1261.0,1298.5,0.836024734411105,0.3135092754041644,0.7095923108631217,9.214056156557636,,,,0.0,0.836024734411105,,,,,,C,
1325.0,505.0,26.5,5.7,676.216037712752,1298.5,1324.75,0.7468027550901086,0.1960357232111535,0.710329638027461,9.410091879768789,,,,0.0,0.7468027550901086,,,,,,C,
1359.0,670.0,34.5,5.7,880.3567283430168,1324.75,1359.0,0.7610551250753266,0.2606613803382994,0.7116080397429794,9.67075326010709,,,,0.0,0.7610551250753267,,,,,,C,
1396.0,755.0,37.0,5.7,944.1506941649745,1359.0,1393.5,0.7996604828721086,0.27588286659087746,0.7137880248796532,9.946636126697967,,,,0.0,0.7996604828721087,,,,,,C,
1430.0,650.0,39.0,5.7,995.1858668225407,1393.5,1430.0,0.6531443237586759,0.2383976781719167,0.7122401262146771,10.185033804869883,30.0,4.0,30.0,4.0,0.6227620866828206,,,,,,C,
1468.0,675.0,38.0,5.7,969.6682804937576,1430.0,1468.0,0.6961143450585887,0.2645234511222637,0.7118227013618629,10.449557255992147,,,,0.0,0.6961143450585888,,,,,,C,
1508.0,,40.0,5.7,1020.7034531513239,1468.0,1508.0,,,,,,,,0.0,,,,,,,C,
1546.0,665.0,38.0,5.542105263157895,916.6911075353275,1508.0,1545.25,0.725435203345607,0.2702246132462386,0.6937247609926152,10.719781869238385,,,,0.0,0.7254352033456068,,,,,,C,4.5cm diameter for 5cm. DO6 problem
1582.0,685.0,37.5,5.7,956.9094873293661,1545.25,1582.0,0.7158461788395087,0.26307347072351944,0.694238643486846,10.982855339961905,,,,0.0,0.7158461788395087,,,,,,C,
1622.0,720.0,40.0,5.7,1020.7034531513239,1582.0,1622.75,0.7053958696593698,0.2874488168861932,0.6945188203264889,11.270304156848098,,,,0.0,0.70539586965937,,,,,,C,
1655.5,650.0,32.0,5.7,816.5627625210591,1622.75,1655.5,0.7960196445808861,0.2606964336002402,0.6965267647507302,11.531000590448338,11.0,5.0,11.0,5.0,0.777284445406271,,,,,,C,
1687.0,680.0,31.5,5.7,803.8039693566676,1655.5,1687.25,0.845977409820761,0.2685978276180916,0.6993390675991364,11.799598418066429,,,,0.0,0.8459774098207609,,,,,,C,
1720.0,700.0,32.5,5.7,829.3215556854506,1687.25,1720.0,0.8440634337804427,0.276430774563095,0.7020947205017166,12.076029192629525,13.0,2.0,13.0,2.0,0.8404252831320163,,,,,,C,Pretty icy in general
1755.0,740.0,35.0,5.7,893.1155215074083,1720.0,1755.0,0.8285602278538631,0.2899960797488521,0.7046168246369445,12.366025272378376,12.0,5.0,12.0,5.0,0.8166535991628403,,,,,,C,Pretty icy in general
1791.5,770.0,36.5,5.7,931.391901000583,1755.0,1791.5,0.8267196645931733,0.30175267757650825,0.7071045464669208,12.667777949954885,0.0,2.0,0.0,2.0,0.8224715292072704,,,,,,C,
1821.0,630.0,29.5,5.7,752.7687966991014,1791.5,1821.0,0.8369103538331507,0.24688855438077947,0.7092073862897125,12.914666504335665,,,,0.0,0.8369103538331508,,,,,,C,
1830.0,200.0,9.0,5.7,229.65827695904787,1821.0,1829.0,0.870859098344901,0.06966872786759208,0.7099144468126439,12.984335232203257,,,,0.0,0.8708590983449009,,,,,,C,
1858.0,670.0,30.0,5.7,765.5275898634928,1829.0,1858.0,0.8752133938366257,0.25381188421262146,0.7124944626703918,13.23814711641588,,,,0.0,0.8752133938366258,,,,,,C,
1887.0,630.0,29.0,5.7,740.0100035347098,1858.0,1887.0,0.851339842692343,0.24688855438077947,0.7146282814412643,13.485035670796659,,,,0.0,0.8513398426923432,,,,,,C,
1919.0,695.0,32.0,5.7,816.5627625210591,1887.0,1919.0,0.8511286968980244,0.2723611830073678,0.7169044738824402,13.757396853804027,,,,0.0,0.8511286968980244,,,,,,C,
1963.0,955.0,44.0,5.7,1122.7737984664561,1919.0,1962.0,0.850572039803912,0.3657459771156822,0.7198339873047762,14.12314283091971,,,,0.0,0.850572039803912,,,,,,C,
2004.0,935.0,43.0,5.7,1097.2562121376732,1962.0,2005.0,0.8521255014619002,0.36641396562861706,0.7226711619226098,14.489556796548326,,,,0.0,0.8521255014619001,,,,,,C,
2034.0,630.0,28.0,5.7,714.4924172059267,2005.0,2034.0,0.8817448370742124,0.2557060027515216,0.7249391740068756,14.745262799299848,,,,0.0,0.8817448370742126,,,,,,C,
2063.0,635.0,29.0,5.7,740.0100035347098,2034.0,2062.75,0.8580965081105362,0.24670274608177917,0.7267950815843717,14.991965545381627,,,,0.0,0.8580965081105363,,,,,,C,
2107.0,990.0,44.5,5.7,1135.532591630848,2062.75,2106.0,0.8718375917138278,0.3770697584162306,0.7297737561157577,15.369035303797856,,,,0.0,0.8718375917138279,,,,,,C,
2125.0,460.0,20.0,5.4,458.0442088933919,2106.0,2125.0,1.004269874105238,0.19081127607999523,0.732228074347193,15.559846579877851,,,,0.0,1.004269874105238,2124.5,2009.0,,,,C,"Redoubt layer is possible here, but seems too shallow."
2156.0,685.0,31.0,5.7,791.0451761922759,2125.0,2157.0,0.8659429582735994,0.27710174664755177,0.7342117907522208,15.836948326525402,,,,0.0,0.8659429582735991,,,,,,C,
2180.5,500.0,22.5,5.7,574.1456923976197,2157.0,2180.5,0.8708590983449012,0.20465188811105178,0.7356844858810573,16.041600214636453,,,,0.0,0.8708590983449013,,,,,,C,
2206.0,575.0,25.5,5.7,650.698451383969,2180.5,2205.75,0.8836658497911496,0.22312562707226527,0.7373784808663139,16.264725841708717,,,,0.0,0.8836658497911496,,,,,,C,
2244.0,890.0,38.5,5.7,982.4270736581492,2205.75,2244.0,0.9059196594470984,0.3465142697385151,0.74025134186485,16.611240111447234,,,,0.0,0.9059196594470983,,,,,,C,
2282.0,845.0,38.0,5.7,969.6682804937576,2244.0,2282.0,0.8714320319622333,0.3311441721456487,0.7424357705343069,16.942384283592883,,,,0.0,0.8714320319622333,,,,,,C,
2308.5,605.0,26.5,5.7,676.216037712752,2282.0,2308.5,0.8946844887713182,0.23709138952439932,0.7441834816165164,17.17947567311728,,,,0.0,0.8946844887713181,,,,,,C,
2334.0,565.0,25.5,5.7,650.698451383969,2308.5,2331.0,0.8682977480556514,0.19536699331252155,0.7453814957713343,17.374842666429803,,,,0.0,0.8682977480556513,,,,,,C,
2366.0,830.0,38.0,5.7,969.6682804937576,2331.0,2366.0,0.8559628242942646,0.2995869885029926,0.7470173142406084,17.674429654932794,,,,0.0,0.8559628242942646,,,,,,C,
2402.0,775.0,36.0,5.7,918.6331078361915,2366.0,2405.75,0.8436447515216229,0.3353487887298451,0.7486138810625643,18.00977844366264,,,,0.0,0.8436447515216228,,,,,,C,
2436.0,,26.5,5.7,676.216037712752,2405.75,2436.0,,,,,,,,0.0,,,,,,,C,
2459.5,535.0,23.5,5.7,599.6632787264028,2436.0,2459.5,0.8921673528788719,0.2096593279265349,0.7407781163484112,18.219437771589174,,,,0.0,0.8921673528788719,,,,,,C,
2484.0,585.0,24.5,5.7,625.1808650551858,2459.5,2483.75,0.9357292148542663,0.22691433460215957,0.7426815140892334,18.446352106191334,,,,0.0,0.9357292148542663,,,,,,C,"Very few bubbles, soft wet ice "
2510.0,640.0,26.5,5.7,676.216037712752,2483.75,2510.0,0.9464430955597416,0.24844131258443217,0.7448124868038154,18.694793418775767,,,,0.0,0.9464430955597416,,,,,,C,"Very few bubbles, soft wet ice "
2546.0,825.0,36.0,5.7,918.6331078361915,2510.0,2546.0,0.8980734451681792,0.3233064402605445,0.7469795702685119,19.01809985903631,,,,0.0,0.8980734451681792,,,,,,C,More bubbles
