SBD,mass,length,diameter,volume,layer_top,layer_bottom,layer_density,layer_SWE,cumulative_density,cumulative_SWE,ice_lens_height_all,ice_lens_thick_all,ice_lens_height_sum,ice_lens_thick_sum,density_no_ice,annual_layer_depth,annual_layer_year,LWC,temperature,grain_size,measurement_type,Comments
1651.5,660,30.5,5.7,778.2863830278844,1621.0,1651.5,0.8480168924866742,0.25864515220843565,0.6893869196253021,11.385224977611864,"22.5,15.5","1,3",,4.0,0.8401703856922099,,,,,,C,
1684.0,655,32.5,5.7,829.3215556854506,1651.5,1684.0,0.7898022130374143,0.2566857192371596,0.691324863233315,11.641910696849024,,,,0.0,0.7898022130374142,,,,,,C,
1707.0,455,23.0,5.7,586.9044855620111,1684.0,1707.0,0.7752539147222545,0.17830840038611853,0.692455717471303,11.820219097235142,,,,0.0,0.7752539147222545,,,,,,C,
1748.5,855,41.5,5.7,1058.9798326444986,1707.0,1748.75,0.807380814670363,0.3370814901248766,0.6951994617503943,12.15730058736002,23.5,6,,6.0,0.7918363360136409,,,,,,C,
1771.0,400,22.0,5.7,561.3868992332281,1748.75,1771.0,0.7125210804640101,0.15853594040324226,0.6954170823130018,12.315836527763262,,,,0.0,0.7125210804640101,,,,,,C,"broken segment, dog scratches"
1796.0,460,25.0,5.7,637.9396582195774,1771.0,1796.0,0.7210713334295782,0.18026783335739455,0.6957741849176312,12.496104361120656,,,,0.0,0.7210713334295782,,,,,,C,some missing from top of section
1824.0,545,28.0,5.7,714.4924172059267,1796.0,1823.5,0.7627792638181679,0.20976429754999615,0.6967846810348589,12.705868658670653,,,,0.0,0.7627792638181677,,,,,,C,
1853.0,575,30.0,5.7,765.5275898634928,1823.5,1853.0,0.7511159723224773,0.2215792118351308,0.6976496422291303,12.927447870505784,,,,0.0,0.7511159723224773,,,,,,C,"broken segment, dog scratches"
1884.0,585,31.0,5.7,791.0451761922759,1853.0,1884.0,0.7395279278686944,0.22925365763929528,0.6983387223006943,13.15670152814508,,,,0.0,0.7395279278686945,,,,,,C,
1909.5,485,25.5,5.7,650.698451383969,1884.0,1909.75,0.7453529341716654,0.19192838054920383,0.698972635616928,13.348629908694283,,,,0.0,0.7453529341716653,,,,,,C,
1933.0,445,23.0,5.7,586.9044855620111,1909.75,1933.0,0.7582153671459412,0.17628507286143133,0.6996852033913975,13.524914981555714,,,,0.0,0.7582153671459412,,,,,,C,
1948.5,315,15.5,5.7,395.52258809613795,1933.0,1948.5,0.7964146915509016,0.12344427719038975,0.7004546707080371,13.648359258746103,,,,0.0,0.7964146915509017,,,,,,C,"broken at top, a bit missing"
1977.5,635,29.0,5.7,740.0100035347098,1948.5,1976.75,0.8580965081105362,0.24241226354122644,0.7027075513993843,13.890771522287329,,,,0.0,0.8580965081105362,,,,,,C,bubbly ice
2006.0,665,30.0,5.7,765.5275898634928,1976.75,2006.0,0.8686819505990389,0.25408947055021885,0.7051276666419516,14.144860992837549,,,,0.0,0.868681950599039,,,,,,C,bubbly ice
2032.0,580,26.0,5.7,663.4572445483606,2006.0,2032.0,0.8742085564154584,0.22729422466801918,0.7072911032236993,14.372155217505568,,,,0.0,0.8742085564154584,,,,,,C,"suction, wet"
2057.0,560,25.0,5.7,637.9396582195774,2032.0,2056.5,0.8778259711316604,0.2150673629272568,0.7093227610227486,14.587222580432826,,,,0.0,0.8778259711316605,,,,,,C,bubbly ice?
2076.0,455,20.0,5.7,510.3517265756619,2056.5,2076.0,0.8915420019305925,0.17385069037646556,0.7110343579387906,14.761073270809291,,,,0.0,0.8915420019305926,,,,,,C,
2106.0,685,30.0,5.7,765.5275898634928,2076.0,2106.0,0.894807723549386,0.2684423170648158,0.7136522121497677,15.029515587874107,,,,0.0,0.8948077235493861,,,,,,C,wet
