SBD,mass,length,diameter,volume,layer_top,layer_bottom,layer_density,layer_SWE,cumulative_density,cumulative_SWE,ice_lens_height_all,ice_lens_thick_all,ice_lens_height_sum,ice_lens_thick_sum,density_no_ice,annual_layer_depth,annual_layer_year,LWC,temperature,grain_size,measurement_type,Comments
1806.5,550,27.0,5.7,688.9748308771435,1779.5,1806.5,0.7982875068161595,0.21553762684036304,0.716387573526385,12.941541515754146,15.5,0.5,15.5,0.5,0.7963684031711812,,,,,,C,
1830.0,490,23.5,5.7,599.6632787264028,1806.5,1830.25,0.817125239085322,0.19406724428276398,0.7176947826819784,13.13560876003691,,,,0.0,0.8171252390853221,,,,,,C,
1865.5,720,35.0,5.7,893.1155215074083,1830.25,1865.5,0.8061667081821371,0.2841737646342033,0.7193665250426756,13.419782524671113,,,,0.0,0.806166708182137,,,,,,C,
1896.0,670,30.5,5.7,778.2863830278844,1865.5,1896.0,0.8608656332819269,0.2625640181509877,0.7216427501488449,13.682346542822101,,,,0.0,0.8608656332819269,,,,,,C,
1923.0,610,27.0,5.7,688.9748308771435,1896.0,1923.25,0.8853734166506495,0.24126425603730198,0.7239626049062474,13.923610798859404,,,,0.0,0.8853734166506494,,,,,,C,"milky ice above, clear ice with bubbles below"
1953.0,680,29.5,5.7,752.7687966991014,1923.25,1953.0,0.9033318104865754,0.26874121361975617,0.7266949315145499,14.19235201247916,,,,0.0,0.9033318104865755,,,,,,C,
1986.0,745,33.0,5.7,842.0803488498422,1953.0,1983.25,0.884713674909479,0.2676258866601174,0.7291051505931818,14.459977899139277,,,,0.0,0.8847136749094789,,,,,,C,
2010.5,670,30.0,5.7,765.5275898634928,1983.25,2010.5,0.8752133938366257,0.23849564982048052,0.7310854786848923,14.698473548959758,12.5,1.0,12.5,1.0,0.874269142173259,,,,,,C,
2028.0,415,17.5,5.7,446.55776075370414,2010.5,2028.0,0.9293310663766302,0.16263293661591027,0.7327961777897272,14.861106485575668,,,,0.0,0.9293310663766301,,,,,,C,
2063.0,755,35.0,5.6,862.0530241450391,2028.0,2065.0,0.8758161955858673,0.3240519923667709,0.7353587640650091,15.185158477942439,,,,0.0,0.8758161955858672,,,,,,C,bottom 3cm is ~4.5 cm in diameter
2108.0,945,41.0,5.7,1046.2210394801068,2065.0,2106.75,0.9032508087101688,0.37710721263649544,0.7386859233691199,15.562265690578934,,,,0.0,0.9032508087101687,,,,,,C,uneven break (30* off); long measurement was 42.5
