SBD,mass,length,diameter,volume,layer_top,layer_bottom,layer_density,layer_SWE,cumulative_density,cumulative_SWE,ice_lens_height_all,ice_lens_thick_all,ice_lens_height_sum,ice_lens_thick_sum,density_no_ice,annual_layer_depth,annual_layer_year,LWC,temperature,grain_size,measurement_type,Comments
10.0,210,10.0,,990.0,0.0,10.0,0.21212121212121213,0.02121212121212121,0.2121212121212121,0.02121212121212121,,,,0.0,0.2121212121212121,,,,,,P,
20.0,180,10.0,,990.0,10.0,20.0,0.18181818181818182,0.018181818181818184,0.196969696969697,0.0393939393939394,,,,0.0,0.18181818181818182,,,,,,P,
30.0,230,10.0,,990.0,20.0,30.0,0.23232323232323232,0.02323232323232323,0.20875420875420878,0.06262626262626263,,,,0.0,0.23232323232323226,,,,,,P,
40.0,310,10.0,,990.0,30.0,40.0,0.31313131313131315,0.031313131313131314,0.23484848484848483,0.09393939393939393,,,,0.0,0.3131313131313131,,,,,,P,
50.0,300,10.0,,990.0,40.0,50.0,0.30303030303030304,0.030303030303030304,0.24848484848484848,0.12424242424242424,,,,0.0,0.303030303030303,,,,,,P, 
60.0,310,10.0,,990.0,50.0,60.0,0.31313131313131315,0.031313131313131314,0.25925925925925924,0.15555555555555556,,,,0.0,0.3131313131313131,,,,,,P,
70.0,310,10.0,,990.0,60.0,70.0,0.31313131313131315,0.031313131313131314,0.266955266955267,0.18686868686868688,,,,0.0,0.3131313131313131,,,,,,P,
80.0,315,10.0,,990.0,70.0,80.0,0.3181818181818182,0.031818181818181815,0.27335858585858586,0.2186868686868687,,,,0.0,0.3181818181818181,,,,,,P,
90.0,305,10.0,,990.0,80.0,90.0,0.30808080808080807,0.030808080808080805,0.2772166105499439,0.24949494949494952,,,,0.0,0.308080808080808,,,,,,P,
100.0,310,10.0,,990.0,90.0,101.0,0.31313131313131315,0.034444444444444444,0.28112811281128114,0.28393939393939394,,,,0.0,0.3131313131313131,,,,,,P,
128.5,260,26.5,5.7,676.216037712752,101.0,128.5,0.384492507571145,0.10573543958206487,0.3032488976820691,0.3896748335214588,,,,0.0,0.38449250757114495,,,,,,C,
195.0,665,66.5,5.7,1696.919490864076,128.5,194.9,0.3918865942552055,0.2602126985854565,0.33344665577573895,0.6498875321069153,,,,0.0,0.39188659425520556,,,,,,C,
241.3,525,46.5,5.7,1186.5677642884139,194.9,241.29999999999998,0.44245260641716755,0.20529800937756565,0.35440760111250763,0.8551855414844809,,,,0.0,0.4424526064171676,,,,,,C,
281.0,460,39.7,5.7,1013.048177252689,241.29999999999998,280.25,0.45407514699595597,0.17686226975492492,0.36825970070986824,1.0320478112394058,,,,0.0,0.4540751469959559,,,,,,C,
325.7,560,46.2,5.7,1178.912488389779,280.25,325.70000000000005,0.4750140536426734,0.21589388738059528,0.38315680031317195,1.2479416986200011,,,,0.0,0.47501405364267346,,,,,,C,
365.0,490,39.3,5.7,1002.8411427211756,325.70000000000005,364.7,0.48861178418587964,0.1905585958324928,0.3944338619282955,1.4385002944524938,,,,0.0,0.48861178418587964,,,,,,C,
405.9,545,41.5,5.7,1058.9798326444986,364.7,405.9,0.5146462502869565,0.21203425511822604,0.4066357599336585,1.65053454957072,,,,0.0,0.5146462502869567,,,,,,C,
449.0,575,43.1,5.7,1099.8079707705515,405.9,447.4,0.5228185422198217,0.216969695021226,0.41741266083861117,1.867504244591946,,,,0.0,0.5228185422198218,,,,,,C,
484.0,525,38.2,5.7,974.7717977595144,447.4,484.0,0.5385875968167091,0.19712306043491565,0.42657588946835984,2.0646273050268618,,,,0.0,0.5385875968167092,,,,,,C,
534.0,660,50.0,5.7,1275.8793164391548,484.0,534.0,0.5172903044168713,0.25864515220843565,0.43506974854593583,2.3232724572352974,,,,0.0,0.5172903044168713,,,,,,C,
570.0,455,36.0,5.7,918.6331078361915,534.0,570.0,0.4953011121836625,0.1783084003861185,0.4388738346704238,2.501580857621416,,,,0.0,0.4953011121836626,,,,,,C,
613.0,615,43.0,5.7,1097.2562121376732,570.0,613.75,0.5604889662022124,0.24521392271346795,0.44754293773277126,2.746794780334884,,,,0.0,0.5604889662022126,613.0,2017.0,,,,C,
655.5,590,41.0,5.7,1046.2210394801068,613.75,655.5,0.5639343673428567,0.23544259836564269,0.4549561218459995,2.9822373787005265,,,,0.0,0.5639343673428567,,,,,,C,
692.0,540,36.5,5.7,931.391901000583,655.5,691.35,0.5797774271172904,0.20785020762154877,0.4614287388908766,3.1900875863220755,,,,0.0,0.5797774271172906,,,,,,C,
722.0,470,31.3,5.7,798.700452090911,691.35,722.0,0.5884559083065386,0.18036173589595397,0.46682123576427,3.3704493222180294,,,,0.0,0.5884559083065387,,,,,,C,
763.0,630,41.0,5.7,1046.2210394801068,722.0,762.5,0.6021672058067793,0.24387771835174563,0.47401010368128194,3.614327040569775,5.0,1.0,5.0,1.0,0.5946271350677104,,,,,,C,
784.5,295,22.5,5.7,574.1456923976197,762.5,784.5,0.5138068680234916,0.11303751096516816,0.4751261378629628,3.727364551534943,,,,0.0,0.5138068680234917,,,,,,C,
812.5,435,28.0,5.7,714.4924172059267,784.5,812.5,0.6088238160750514,0.17047066850101442,0.47973356554288704,3.8978352200359576,,,,0.0,0.6088238160750514,,,,,,C,
842.0,475,29.5,5.7,752.7687966991014,812.5,844.65,0.6310038382075343,0.20286773398372213,0.4854913815213023,4.100702954019679,,,,0.0,0.6310038382075343,,,,,,C,
882.3,585,35.0,5.7,893.1155215074083,844.65,882.3,0.6550104503979863,0.2466114345748417,0.4927251942190322,4.347314388594521,,,,0.0,0.6550104503979863,,,,,,C,
914.0,565,31.7,5.7,808.9074866224241,882.3,915.2,0.6984729519059657,0.22979760117706335,0.5001215023788881,4.577111989771584,,,,0.0,0.6984729519059657,,,,,,C,
957.0,670,40.6,5.7,1036.0140049485938,915.2,957.0,0.6467094043127775,0.2703245310027407,0.5065241923484143,4.847436520774325,,,,0.0,0.6467094043127775,,,,,,C,
990.0,540,33.0,5.7,842.0803488498422,957.0,989.0,0.641268972417609,0.2052060711736349,0.5108839830078826,5.05264259194796,,,,0.0,0.6412689724176092,,,,,,C,
1020.8,580,32.8,5.7,836.9768315840854,989.0,1020.8000000000001,0.6929701971585952,0.22036452269643372,0.5165563396007439,5.273007114644393,0.0,8.0,0.0,8.0,0.6233803474640054,,,,,,C,
1053.0,575,32.2,5.7,821.6662797868157,1020.8000000000001,1052.0,0.6997974897414384,0.21833681679932831,0.5219908680079584,5.491343931443722,,,,0.0,0.6997974897414384,,,,,,C,
1074.0,400,23.0,5.7,586.9044855620111,1052.0,1074.0,0.6815419030525314,0.1499392186715569,0.5252591387444393,5.641283150115279,2.0,2.0,2.0,2.0,0.6596960933577846,,,,,,C,
1112.0,640,38.0,5.7,969.6682804937576,1074.0,1111.55,0.6600195271666619,0.24783733245108125,0.529811567861667,5.88912048256636,,,,0.0,0.6600195271666619,,,,,,C,
1140.2,480,29.1,5.7,742.5617621675881,1111.55,1140.1999999999998,0.6464108771219884,0.18519671629544882,0.5327413786056665,6.074317198861809,0.0,4.0,0.0,4.0,0.6052605123547653,,,,,,C,
1176.0,590,35.8,5.7,913.5295905704348,1140.1999999999998,1179.45,0.6458466218172381,0.25349479906326744,0.536505320100477,6.327811997925076,,,,0.0,0.6458466218172381,,,,,,C,
1213.6,510,30.7,5.7,783.389900293641,1179.45,1213.6,0.651016817818094,0.2223222432848782,0.5397276072190141,6.550134241209955,,,,0.0,0.651016817818094,,,,,,C,
1249.0,600,35.4,5.7,903.3225560389216,1213.6,1246.55,0.6642145665342466,0.21885869967303456,0.543018165407163,6.768992940882989,,,,0.0,0.6642145665342466,,,,,,C,
1272.1,505,28.0,5.7,714.4924172059267,1246.55,1272.1,0.7067954646388528,0.18058624121522654,0.5463076159184196,6.949579182098216,18.0,10.0,18.0,10.0,0.5825481750175358,,,,,,C,
