SBD,mass,length,diameter,volume,layer_top,layer_bottom,layer_density,layer_SWE,cumulative_density,cumulative_SWE,ice_lens_height_all,ice_lens_thick_all,ice_lens_height_sum,ice_lens_thick_sum,density_no_ice,annual_layer_depth,annual_layer_year,LWC,temperature,grain_size,measurement_type,Comments
21.199999999999996,313,20.4,5.7,520.5587611071751,0.0,21.199999999999996,0.6012769804013693,0.12747071984509029,0.6012769804013693,0.12747071984509029,,0,,0,0.6012769804013695,0.0,2016.0,,,,C,
41.099999999999994,309,19.9,5.7,507.7999679427836,21.199999999999996,41.099999999999994,0.6085073247480327,0.1210929576248585,0.6047778040631357,0.24856367746994878,,0,,0,0.6085073247480327,,,,,,C,
65.6,391,24.5,5.7,625.1808650551858,41.099999999999994,65.6,0.6254190136889198,0.15322765835378538,0.612486792414229,0.40179133582373416,,0,,0,0.62541901368892,,,,,,C,
92.0,417,26.4,5.7,673.6642790798737,65.6,90.55000000000001,0.6190026886531087,0.15444117081895073,0.6142821718859026,0.5562325066426849,,0,,0,0.6190026886531087,,,,,,C,
112.3,387,23.2,5.7,592.0080028277679,90.55000000000001,112.29999999999998,0.6537073792101918,0.14218135497821655,0.6219179533578821,0.6984138616209015,,0,,0,0.653707379210192,,,,,,C,
135.6,377,23.3,5.7,594.5597614606462,112.29999999999998,135.60000000000002,0.6340826010052036,0.1477412460342127,0.6240081914860722,0.8461551076551141,,0,,0,0.6340826010052036,,,,,,C,
159.0,370,23.4,5.7,597.1115200935244,135.60000000000002,157.95000000000002,0.6196497430531027,0.13849171757236842,0.6233914689632685,0.9846468252274826,,0,,0,0.6196497430531027,,,,,,C,
176.6,324,19.7,5.7,502.696450677027,157.95000000000002,176.59999999999997,0.6445241448664294,0.12020375301758875,0.6256232039892817,1.1048505782450713,,0,,0,0.6445241448664293,,,,,,C,
195.7,298,19.1,5.7,487.3858988797572,176.59999999999997,195.7,0.611425157529064,0.11678220508805136,0.6242374978707832,1.2216327833331226,,0,,0,0.611425157529064,,,,,,C,
215.2,305,19.5,5.7,497.59293341127034,195.7,215.2,0.6129508269119881,0.11952541124783768,0.6232147744335318,1.3411581945809603,,0,,0,0.6129508269119881,,,,,,C,
235.0,315,19.8,5.7,505.24820930990535,215.2,234.39999999999998,0.6234559454060087,0.1197035415179536,0.6232345290524377,1.4608617360989138,,0,,0,0.6234559454060087,,,,,,C,
255.59999999999997,350,21.8,5.7,556.2833819674715,234.39999999999998,255.6,0.6291757247216602,0.13338525364099207,0.6237273042800884,1.5942469897399059,,0,,0,0.6291757247216603,,,,,,C,
275.9,322,20.3,5.7,518.0070024742969,255.6,275.9,0.6216132184737742,0.12618748335017604,0.6235717553787901,1.7204344730900818,,0,,0,0.6216132184737742,,,,,,C,
295.5,311,19.6,5.7,500.14469204414877,275.9,295.5,0.6218200551702494,0.12187673081336901,0.6234555681568362,1.8423112039034508,,0,,0,0.6218200551702494,,,,,,C,
318.0,354,22.5,5.7,574.1456923976197,295.5,315.6,0.61656824162819,0.12393021656726633,0.6230169266383767,1.966241420470717,,0,,0,0.61656824162819,,,,,,C,
335.70000000000005,367,22.5,5.7,574.1456923976197,315.6,335.70000000000005,0.6392105781851575,0.1284813262152168,0.6239865197157979,2.094722746685934,,0,,0,0.6392105781851575,,,,,,C,
345.90000000000003,176,10.2,5.7,260.27938055358754,335.70000000000005,345.9,0.6761964763619233,0.0689720405889157,0.6255261021320757,2.1636947872748498,,0,,0,0.6761964763619233,,,,,,C,
376.1,470,30.2,5.7,770.6311071292495,345.9,376.1,0.6098897327812801,0.18418669929994688,0.6242705361804829,2.3478814865747966,,0,,0,0.6098897327812802,,,,,,C,
405.0,460,28.9,5.7,737.4582449018314,376.1,404.85,0.623764129264341,0.17933218716349802,0.6242345742221304,2.5272136737382946,8.0,3,8.0,3,0.5915813093728078,392.0,2015.0,,,,C,2015 ss @3.92
421.5,261,16.8,5.7,428.69545032355603,404.85,421.5,0.6088238160750514,0.10136916537649591,0.6236258218540428,2.6285828391147907,,0,,0,0.6088238160750514,,,,,,C,
439.4,285,17.9,5.7,456.7647952852174,421.5,439.4,0.6239535159929249,0.11168767936273342,0.6236391712511434,2.7402705184775242,,0,,0,0.6239535159929249,,,,,,C,
457.9,298,18.5,5.7,472.07534708248727,439.4,457.9,0.6312551626381148,0.11678220508805123,0.6239468712744214,2.8570527235655754,,0,,0,0.6312551626381148,,,,,,C,
