SBD,mass,length,diameter,volume,layer_top,layer_bottom,layer_density,layer_SWE,cumulative_density,cumulative_SWE,ice_lens_height_all,ice_lens_thick_all,ice_lens_height_sum,ice_lens_thick_sum,density_no_ice,annual_layer_depth,annual_layer_year,LWC,temperature,grain_size,measurement_type,Comments
10.0,460,10.0,,966.0,0.0,10.0,0.47619047619047616,0.047619047619047616,0.47619047619047616,0.047619047619047616,,,,0.0,0.4761904761904761,0.0,2017.0,,,,P,
20.0,485,10.0,,966.0,10.0,20.0,0.5020703933747412,0.05020703933747413,0.48913043478260876,0.09782608695652174,,,,0.0,0.5020703933747412,,,,,,P,
30.0,560,10.0,,966.0,20.0,30.0,0.5797101449275363,0.057971014492753624,0.5193236714975845,0.15579710144927536,,,,0.0,0.5797101449275363,,,,,,P,
40.0,520,10.0,,966.0,30.0,40.0,0.5383022774327122,0.05383022774327122,0.5240683229813664,0.20962732919254656,,,,0.0,0.5383022774327121,,,,,,P,
50.0,510,10.0,,966.0,40.0,50.0,0.5279503105590062,0.052795031055900624,0.5248447204968943,0.2624223602484472,,,,0.0,0.5279503105590062,,,,,,P,
60.0,520,10.0,,966.0,50.0,60.0,0.5383022774327122,0.05383022774327122,0.527087646652864,0.3162525879917184,,,,0.0,0.5383022774327121,,,,,,P,
70.0,520,10.0,,966.0,60.0,70.0,0.5383022774327122,0.05383022774327122,0.5286897367642709,0.37008281573498963,,,,0.0,0.5383022774327121,,,,,,P, 
80.0,515,10.0,,966.0,70.0,84.75,0.5331262939958592,0.07863612836438923,0.5294618809432199,0.44871894409937885,,,,0.0,0.5331262939958592,,,,,,P,
126.0,540,36.5,5.7,931.391901000583,84.75,126.0,0.5797774271172904,0.2391581886858823,0.5459342323692549,0.6878771327852611,,,,0.0,0.5797774271172905,,,,,,C,Start of core 
142.0,230,16.0,5.7,408.28138126052954,126.0,140.25,0.5633369792418579,0.08027551954196475,0.5477024259017653,0.7681526523272258,,,,0.0,0.563336979241858,,,,,,C,
185.0,660,46.5,5.7,1186.5677642884139,140.25,185.0,0.556226133781582,0.24891119486725796,0.549764241726748,1.0170638471944837,,,,0.0,0.556226133781582,,,,,,C,"scratched by dogs badley, top not clear"
225.0,640,40.0,5.7,1020.7034531513239,185.0,222.75,0.6270185508083288,0.23669950293014413,0.5628567228393391,1.253763350124628,5.0,4.0,5.0,4.0,0.5946651938670936,220.0,2016.0,,,,C,"5cm from top, 4cm ice lens. Near 2016 SS"
256.0,520,35.5,5.7,905.8743146718,222.75,256.0,0.5740310676414278,0.19086532999077474,0.5643080781700792,1.4446286801154027,,,,0.0,0.5740310676414278,,,,,,C,
285.5,440,29.5,5.7,752.7687966991014,256.0,285.5,0.584508818550137,0.17243010147229043,0.566395370083255,1.6170587815876931,,,,0.0,0.5845088185501371,,,,,,C,
313.0,410,27.5,5.7,701.7336240415352,285.5,310.25,0.5842672859804882,0.14460615328017082,0.5678210910130101,1.761664934867864,,,,0.0,0.5842672859804882,,,,,,C,
336.5,455,29.0,5.7,740.0100035347098,310.25,336.5,0.6148565530555811,0.16139984517709002,0.571490276387802,1.9230647800449538,,,,0.0,0.614856553055581,,,,,,C,
367.5,510,31.0,5.7,791.0451761922759,336.5,367.5,0.6447166550650155,0.1998621630701548,0.5776671954054717,2.1229269431151088,29.0,2.0,29.0,2.0,0.627110907138465,,,,,,C,"29 cm from top, 2 cm ice lens"
396.0,455,28.5,5.7,727.2512103703182,367.5,394.25,0.6256435101267316,0.16735963895890069,0.5809224050916955,2.2902865820740095,,,,0.0,0.6256435101267315,,,,,,C,
422.0,490,29.5,5.7,752.7687966991014,394.25,422.0,0.6509302752035616,0.18063315136898836,0.5855260031855445,2.4709197334429978,,,,0.0,0.6509302752035616,,,,,,C,
451.0,370,29.0,5.7,740.0100035347098,422.0,451.0,0.49999324094629666,0.14499803987442603,0.5800261138176106,2.615917773317424,,,,0.0,0.4999932409462966,,,,,,C,
478.5,450,27.5,5.7,701.7336240415352,451.0,478.5,0.6412689724176089,0.17634896741484243,0.5835458183348519,2.7922667407322663,,,,0.0,0.6412689724176088,,,,,,C,
497.0,290,18.5,5.7,472.07534708248727,478.5,497.0,0.6143087153189708,0.1136471123340096,0.5846909161099146,2.905913853066276,,,,0.0,0.6143087153189708,,,,,,C,
522.0,405,25.0,5.7,637.9396582195774,497.0,522.0,0.634856282693433,0.15871407067335824,0.5870934719807728,3.064627923739634,,,,0.0,0.634856282693433,,,,,,C,
546.0,390,24.0,5.7,612.4220718907943,522.0,546.0,0.636815715664709,0.15283577175953014,0.5892790651097369,3.217463695499164,,,,0.0,0.636815715664709,,,,,,C,
569.0,370,23.0,5.7,586.9044855620111,546.0,569.0,0.6304262603235915,0.14499803987442605,0.5909423085015097,3.36246173537359,,,,0.0,0.6304262603235915,,,,,,C,some scratching
600.5,520,31.5,5.7,803.8039693566676,569.0,600.5,0.6469239016276408,0.20378102901270687,0.5938788949852285,3.566242764386297,,,,0.0,0.6469239016276408,,,,,,C,
633.5,540,33.0,5.7,842.0803488498422,600.5,633.5,0.641268972417609,0.21161876089781098,0.596347517803332,3.777861525284108,,,,0.0,0.641268972417609,611.0,2015.0,,,,C,coarse crystals. Probable top is SS
659.0,470,25.5,5.7,650.698451383969,633.5,659.0,0.7223007815684179,0.18418669929994658,0.6012212783890827,3.9620482245840547,,,,0.0,0.7223007815684179,,,,,,C,2015 SS at ~611
686.5,470,27.5,5.7,701.7336240415352,659.0,686.5,0.6697698156361693,0.18418669929994658,0.6039672139670795,4.146234923884001,,,,0.0,0.6697698156361693,,,,,,C,lost 2 cm from top
712.5,450,26.0,5.7,663.4572445483606,686.5,712.5,0.6782652592878556,0.1763489674148425,0.6066784408840482,4.3225838912988435,,,,0.0,0.6782652592878556,,,,,,C,
741.5,490,29.0,5.7,740.0100035347098,712.5,741.5,0.6621532109829334,0.1920244311850507,0.608848054279689,4.514608322483894,,,,0.0,0.6621532109829334,,,,,,C,
759.0,355,17.5,5.7,446.55776075370414,741.5,759.0,0.7949699483462741,0.13911974096059798,0.613139402298352,4.6537280634444915,0.0,7.5,0.0,7.5,0.71619740960598,,,,,,C,"0 cm from top, 7.5 cm ice lens"
795.0,600,36.0,5.7,918.6331078361915,759.0,795.0,0.6531443237586758,0.2351319565531233,0.6149509459116496,4.888860019997614,,,,0.0,0.6531443237586759,,,,,,C,
827.0,535,32.0,5.7,816.5627625210591,795.0,827.0,0.6551853997704217,0.20965932792653494,0.6165077808856287,5.0985193479241495,,,,0.0,0.6551853997704217,,,,,,C,
848.5,360,21.5,5.7,548.6281060688366,827.0,848.5,0.6561822043342975,0.14107917393187397,0.6175130844850941,5.239598521856023,,,,0.0,0.6561822043342975,,,,,,C,course crystals
875.0,580,26.5,5.7,676.216037712752,848.5,875.0,0.8577140553510159,0.2272942246680192,0.6247877424598905,5.466892746524042,,,,0.0,0.8577140553510159,,,,,,C,all ice? Dirty layer at 25.5cm 
895.5,405,20.5,5.7,523.1105197400534,875.0,895.5,0.7742149788944305,0.15871407067335824,0.6282084664653713,5.625606817197401,10.0,5.0,10.0,5.0,0.7336391656345693,,,,,,C,"10 cm from top, 5 cm ice lens. "
921.5,410,26.0,5.7,663.4572445483606,895.5,921.5,0.617975014017824,0.16067350364463423,0.6279197309649522,5.786280320842035,26.0,4.5,26.0,4.5,0.5589465285796941,,,,,,C,"21.5 from top, 4.5 cm ice lens"
950.5,490,29.0,5.7,740.0100035347098,921.5,950.5,0.6621532109829334,0.1920244311850507,0.628964203264291,5.9783047520270856,,,,0.0,0.6621532109829334,,,,,,C,
975.0,410,24.5,5.7,625.1808650551858,950.5,975.0,0.6558102189576909,0.16067350364463426,0.6296387954535098,6.13897825567172,,,,0.0,0.6558102189576909,,,,,,C,
1011.5,610,36.5,5.7,931.391901000583,975.0,1011.5,0.6549337602621242,0.23905082249567536,0.6305515648212947,6.378029078167396,,,,0.0,0.6549337602621244,,,,,,C,
1043.0,550,31.5,5.7,803.8039693566676,1011.5,1043.0,0.6842464344138508,0.215537626840363,0.6321732219566403,6.593566705007759,,,,0.0,0.6842464344138508,,,,,,C,
1071.5,550,28.5,5.7,727.2512103703182,1043.0,1071.5,0.7562723748784668,0.21553762684036304,0.6354740393698668,6.809104331848122,15.0,6.0,15.0,6.0,0.7179450081793912,,,,,,C,"15 cm from top, 3cm ice lens. 20cm from top, 3 cm "
1095.5,440,24.0,5.7,612.4220718907943,1071.5,1095.5,0.7184587561345434,0.1724301014722904,0.6372920523341317,6.981534433320412,,,,0.0,0.7184587561345434,,,,,,C,
1118.5,420,23.0,5.7,586.9044855620111,1095.5,1118.5,0.715618998205158,0.16459236958718634,0.6389027092452033,7.146126802907599,,,,0.0,0.715618998205158,,,,,,C,
1145.5,560,27.0,5.7,688.9748308771435,1118.5,1145.5,0.8128018251219078,0.21945649278291512,0.6430015971794425,7.365583295690514,5.5,11.5,5.5,11.5,0.7481064050510653,,,,,,C,
1173.0,460,27.5,5.7,701.7336240415352,1145.5,1173.0,0.6555193940268891,0.1802678333573945,0.6432950664149963,7.545851129047908,,,,0.0,0.655519394026889,,,,,,C,
1195.0,440,22.0,5.7,561.3868992332281,1173.0,1195.0,0.7837731885104111,0.17243010147229043,0.6458812745205187,7.718281230520199,,,,0.0,0.783773188510411,,,,,,C,
1234.0,770,39.0,5.7,995.1858668225407,1195.0,1234.0,0.7737248142987391,0.30175267757650825,0.6499217105426829,8.020033908096707,25.0,3.0,25.0,3.0,0.7632018821569674,,,,,,C,
1266.5,580,32.5,5.7,829.3215556854506,1234.0,1266.5,0.6993668451323668,0.2272942246680192,0.6511905355518931,8.247328132764727,,,,0.0,0.6993668451323667,,,,,,C,
1299.5,560,33.0,5.7,842.0803488498422,1266.5,1299.5,0.6650196750997427,0.2194564927829151,0.651541718010592,8.466784625547643,,,,0.0,0.6650196750997427,,,,,,C,dog scratches
1335.5,630,36.0,5.7,918.6331078361915,1299.5,1335.5,0.6858015399466096,0.24688855438077947,0.6524652324918324,8.713673179928422,,,,0.0,0.6858015399466098,,,,,,C,
1372.0,650,36.5,5.7,931.391901000583,1335.5,1372.0,0.6978802363448865,0.25472628626588356,0.6536734304806345,8.968399466194306,,,,0.0,0.6978802363448865,,,,,,C,"16cm from bottom, faint dirty layer. Minor dog scratched"
1410.0,690,38.0,5.7,969.6682804937576,1372.0,1410.0,0.7115835527265574,0.2704017500360918,0.6552341288106664,9.238801216230398,0.0,3.0,0.0,3.0,0.6954335715316909,,,,,,C,"ice lens 3cm thick, 0cm from bottom "
1441.0,575,31.0,5.7,791.0451761922759,1410.0,1441.0,0.7268864248282039,0.2253347916967432,0.6567755730691979,9.464136007927141,0.0,2.0,0.0,2.0,0.7149475575749766,,,,,,C,"0 cm from bottom, 2 cm ice lens. Ice crystals courser than above"
1465.5,465,24.5,5.7,625.1808650551858,1441.0,1465.5,0.743784760525186,0.1822272663286706,0.6582301790689739,9.646363274255812,,,,0.0,0.7437847605251862,,,,,,C,
1499.5,640,34.0,5.7,867.5979351786253,1465.5,1499.5,0.7376688833039162,0.25080742032333153,0.660031390101977,9.897170694579144,,,,0.0,0.7376688833039162,,,,,,C,
1529.5,570,30.0,5.7,765.5275898634928,1499.5,1529.5,0.7445845290848905,0.22337535872546713,0.6616898367639498,10.120546053304611,,,,0.0,0.7445845290848904,,,,,,C,
1560.0,640,30.5,5.7,778.2863830278844,1529.5,1560.0,0.8223194108961689,0.25080742032333153,0.6648303508735861,10.371353473627943,,,,0.0,0.822319410896169,,,,,,C,
1600.0,860,40.0,5.7,1020.7034531513239,1560.0,1600.0,0.8425561776486918,0.33702247105947675,0.6692734965429638,10.70837594468742,32.0,8.0,32.0,8.0,0.8281952220608648,,,,,,C,ice lens 32 cm from bottom 8cm thick
1631.0,655,31.0,5.7,791.0451761922759,1600.0,1631.0,0.8280184491521279,0.2566857192371596,0.672290721270667,10.96506166392458,,,,0.0,0.8280184491521279,,,,,,C,
