SBD,mass,length,diameter,volume,layer_top,layer_bottom,layer_density,layer_SWE,cumulative_density,cumulative_SWE,ice_lens_height_all,ice_lens_thick_all,ice_lens_height_sum,ice_lens_thick_sum,density_no_ice,annual_layer_depth,annual_layer_year,LWC,temperature,grain_size,measurement_type,Comments
15.0,1305,10.0,,966.0,0.0,15.0,1.3509316770186335,0.20263975155279504,1.3509316770186335,0.20263975155279504,,0.0,,0.0,1.3509316770186337,,,,,,P,
25.0,1307,10.0,,966.0,15.0,25.0,1.3530020703933747,0.13530020703933748,1.3517598343685302,0.33793995859213255,,0.0,,0.0,1.353002070393375,,,,,,P,
35.0,1316,10.0,,966.0,25.0,35.0,1.3623188405797102,0.13623188405797101,1.3547766932860104,0.4741718426501036,,0.0,,0.0,1.36231884057971,,,,,,P,
45.0,1320,10.0,,966.0,35.0,45.0,1.3664596273291925,0.13664596273291924,1.357372900851162,0.6108178053830229,,0.0,,0.0,1.3664596273291922,,,,,,P,
55.0,1325,10.0,,966.0,45.0,55.0,1.3716356107660455,0.13716356107660455,1.3599661208356861,0.7479813664596274,,0.0,,0.0,1.3716356107660455,,,,,,P,
65.0,1352,10.0,,966.0,55.0,65.0,1.3995859213250517,0.13995859213250517,1.3660614747571271,0.8879399585921326,,0.0,,0.0,1.3995859213250517,,,,,,P,
75.0,1353,10.0,,966.0,65.0,74.25,1.4006211180124224,0.12955745341614908,1.3703668848596384,1.0174974120082816,,0.0,,0.0,1.4006211180124226,,,,,,P,
100.0,416,26.5,5.7,676.216037712752,74.25,100.0,0.615188012113832,0.15841091311931174,1.1759083251275932,1.1759083251275932,,0.0,,0.0,0.615188012113832,,,,,,C,
125.0,366,25.0,5.7,637.9396582195774,100.0,125.0,0.5737219739896209,0.14343049349740522,1.0554710548999988,1.3193388186249986,,0.0,,0.0,0.5737219739896209,,,,,,C,
150.0,385,25.0,5.7,637.9396582195774,125.0,149.15,0.6035053551530165,0.14574654326945352,0.9822898839386203,1.4650853618944522,,0.0,,0.0,0.6035053551530166,,,,,,C,
165.8,273,17.5,5.7,446.55776075370414,149.15,165.8,0.6113430870381207,0.10178862399184713,0.9450385922112781,1.5668739858862992,,0.0,,0.0,0.6113430870381207,,,,,,C,
185.8,313,20.0,5.7,510.3517265756619,165.8,185.8,0.6133025200093966,0.1226605040018793,0.9093296501012802,1.6895344898881786,,0.0,,0.0,0.6133025200093966,,,,,,C,
206.0,312,20.2,5.7,515.4552438414186,185.8,206.0,0.605290185186258,0.12226861740762404,0.8795160715028169,1.8118031072958025,,0.0,,0.0,0.605290185186258,,,,,,C,
226.0,312,20.0,5.7,510.3517265756619,206.0,225.5,0.6113430870381206,0.11921190197243352,0.856325946460415,1.931015009268236,,0.0,,0.0,0.6113430870381207,,,,,,C,
242.0,258,17.0,5.7,433.79896758931267,225.5,242.0,0.5947455371637824,0.09813301363202409,0.8384909185538265,2.02914802290026,,0.0,,0.0,0.5947455371637823,,,,,,C,
257.0,235,15.0,5.7,382.7637949317464,242.0,257.0,0.6139556643331553,0.0920933496499733,0.8253857480740208,2.1212413725502333,,0.0,,0.0,0.6139556643331554,,,,,,C,
272.0,228,15.0,5.7,382.7637949317464,257.0,272.0,0.5956676232679123,0.08935014349018684,0.8127174691325074,2.21059151604042,,0.0,,0.0,0.5956676232679123,,,,,,C,
287.0,227,15.0,5.7,382.7637949317464,272.0,287.0,0.5930550459728777,0.08895825689593165,0.8012368546816556,2.2995497729363517,,0.0,,0.0,0.5930550459728777,,,,,,C,
302.0,237,15.0,5.7,382.7637949317464,287.0,298.25,0.6191808189232247,0.06965784212886278,0.7943696949087057,2.3692076150652146,,0.0,,0.0,0.6191808189232247,,,,,,C,
316.0,327,21.5,5.7,548.6281060688366,298.25,316.0,0.596032168936987,0.1057957099863152,0.7832289003327626,2.4750033250515298,,0.0,,0.0,0.5960321689369871,,,,,,C,
331.0,226,15.0,5.7,382.7637949317464,316.0,331.0,0.590442468677843,0.08856637030167645,0.7744923550916032,2.5635696953532063,,0.0,,0.0,0.5904424686778431,,,,,,C,
346.0,232,15.0,5.7,382.7637949317464,331.0,346.0,0.6061179324480512,0.09091768986720769,0.7671928859018537,2.654487385220414,,0.0,,0.0,0.6061179324480513,,,,,,C,
361.0,235,15.0,5.7,382.7637949317464,346.0,361.0,0.6139556643331553,0.0920933496499733,0.7608256883297471,2.746580734870387,,0.0,,0.0,0.6139556643331554,,,,,,C,
376.0,230,15.0,5.7,382.7637949317464,361.0,371.75,0.6008927778579818,0.06459597361973304,0.7562008630773692,2.81117670849012,,0.0,,0.0,0.6008927778579819,,,,,,C,
381.5,231,14.0,5.7,357.24620860296335,371.75,381.5,0.6466128805210891,0.06304475585080618,0.7534001217145284,2.874221464340926,,0.0,,0.0,0.646612880521089,,,,,,C,
405.5,384,24.0,5.7,612.4220718907943,381.5,405.5,0.6270185508083288,0.15048445219399892,0.7459200780604007,3.024705916534925,,0.0,,0.0,0.6270185508083289,,,,,,C,
425.5,311,20.0,5.7,510.3517265756619,405.5,425.5,0.6093836540668446,0.12187673081336892,0.7395023848057095,3.1465826473482936,,0.0,,0.0,0.6093836540668446,,,,,,C,
452.0,396,26.5,5.7,676.216037712752,425.5,450.5,0.5856116653775901,0.14640291634439753,0.730962389276957,3.292985563692691,,0.0,,0.0,0.5856116653775901,,,,,,C,
473.0,402,24.0,5.7,612.4220718907943,450.5,473.0,0.6564100453774692,0.14769226020993056,0.7274160304233872,3.4406778239026217,,0.0,,0.0,0.6564100453774692,,,,,,C,
488.0,232,15.0,5.7,382.7637949317464,473.0,488.0,0.6061179324480512,0.09091768986720769,0.7236876052807026,3.531595513769829,,0.0,,0.0,0.6061179324480513,,,,,,C,
503.0,235,15.0,5.7,382.7637949317464,488.0,503.0,0.6139556643331553,0.0920933496499733,0.7204152809979727,3.6236888634198023,,0.0,,0.0,0.6139556643331554,,,,,,C,
518.0,233,15.0,5.7,382.7637949317464,503.0,518.0,0.608730509743086,0.09130957646146289,0.7171811660002443,3.714998439881265,,0.0,,0.0,0.608730509743086,,,,,,C,
533.0,235,15.0,5.7,382.7637949317464,518.0,532.0,0.6139556643331553,0.08595379300664174,0.7144647054300577,3.800952232887907,,0.0,,0.0,0.6139556643331553,,,,,,C,
550.0,301,19.0,5.7,484.8341402468788,532.0,550.0,0.6208308677411414,0.11174955619340544,0.7114003252875114,3.9127017890813125,,0.0,,0.0,0.6208308677411414,,,,,,C,
564.5,231,14.5,5.7,370.0050017673549,550.0,564.5,0.6243158846410515,0.09052580327295245,0.7091634353151931,4.003227592354265,,0.0,,0.0,0.6243158846410515,,,,,,C,
579.0,227,14.5,5.7,370.0050017673549,564.5,579.0,0.6135052199719424,0.08895825689593165,0.706767849611433,4.092185849250197,,0.0,,0.0,0.6135052199719424,,,,,,C,
594.0,236,15.0,5.7,382.7637949317464,579.0,594.0,0.61656824162819,0.0924852362442285,0.7044900817330683,4.184671085494426,,0.0,,0.0,0.6165682416281901,,,,,,C,
