SBD,mass,length,diameter,volume,layer_top,layer_bottom,layer_density,layer_SWE,cumulative_density,cumulative_SWE,ice_lens_height_all,ice_lens_thick_all,ice_lens_height_sum,ice_lens_thick_sum,density_no_ice,annual_layer_depth,annual_layer_year,LWC,temperature,grain_size,measurement_type,Comments
651.0,348,27.0,5.7,688.9748308771435,624.0,651.375,0.5050982770400427,0.1382706533397117,0.43830574648559184,2.855014056170524,,,,0.0,0.5050982770400427,,,,,,C,
678.75,350,27.0,5.7,688.9748308771435,651.375,678.75,0.5080011407011924,0.13906531226695143,0.44111666569981217,2.9940793684374754,,,,0.0,0.5080011407011924,,,,,,C,
706.25,365,27.5,5.7,701.7336240415352,678.75,706.25,0.5201403887387273,0.14303860690315,0.4441936956234514,3.1371179753406255,,,,0.0,0.5201403887387274,,,,,,C,
734.0,365,27.75,5.7,708.1130206237309,706.25,734.25,0.5154544392906306,0.14432724300137656,0.44691116354674865,3.281445218342002,,,,0.0,0.5154544392906305,,,,,,C,
761.75,363,27.25,5.7,695.3542274593393,734.25,761.75,0.5220360870262004,0.1435599239322051,0.4496232546470899,3.425005142274207,,,,0.0,0.5220360870262003,,,,,,C,
789.25,375,27.5,5.7,701.7336240415352,761.75,789.25,0.5343908103480074,0.14695747284570204,0.4525768280164598,3.5719626151199093,,,,0.0,0.5343908103480073,,,,,,C,
817.0,378,27.75,5.7,708.1130206237309,789.25,817.0,0.5338130905530367,0.1481331326284677,0.4553360768357867,3.720095747748377,,,,0.0,0.5338130905530367,,,,,,C,
841.5,333,24.5,5.7,625.1808650551858,817.0,841.5,0.5326458607631978,0.13049823588698345,0.4575869261598765,3.8505939836353607,,,,0.0,0.5326458607631978,,,,,,C,
867.5,360,26.0,5.7,663.4572445483606,841.5,867.5,0.5426122074302845,0.14107917393187397,0.4601352343016985,3.9916731575672344,,,,0.0,0.5426122074302846,,,,,,C,
897.0,410,29.5,5.7,752.7687966991014,867.5,897.0,0.5446559445580822,0.16067350364463426,0.4629149009154815,4.152346661211869,,,,0.0,0.5446559445580822,,,,,,C,
923.0,355,26.0,5.7,663.4572445483606,897.0,923.0,0.5350759267715305,0.13911974096059793,0.464947605869173,4.291466402172467,,,,0.0,0.5350759267715305,,,,,,C,
952.0,415,29.0,5.7,740.0100035347098,923.0,952.0,0.5608032297100355,0.16263293661591027,0.46786757760382114,4.454099338788377,,,,0.0,0.5608032297100355,,,,,,C,
977.0,360,25.0,5.7,637.9396582195774,952.0,976.0,0.564316695727496,0.13543600697459904,0.4702392772298131,4.589535345762976,,,,0.0,0.5643166957274959,,,,,,C,
995.25,300,20.25,5.7,516.7311231578577,976.0,995.25,0.580572732229934,0.1117602509542623,0.4723733330034904,4.701295596717238,,,,0.0,0.580572732229934,,,,,,C,
1019.25,335,24.0,5.7,612.4220718907943,995.25,1019.25,0.547008371147891,0.13128200907549384,0.47413074376185743,4.832577605792732,,,,0.0,0.547008371147891,,,,,,C,
1045.5,353,26.25,5.7,669.8366411305564,1019.25,1045.5,0.5269941629412858,0.1383359677720875,0.4754580175576107,4.97091357356482,,,,0.0,0.5269941629412858,1046.0,2015.0,,,,C,
1057.0,145,11.5,5.7,293.45224278100557,1045.5,1057.625,0.49411787971308524,0.05991179291521158,0.4756719410452695,5.030825366480031,,,,0.0,0.4941178797130852,,,,,,C,
1084.25,380,26.0,5.7,663.4572445483606,1057.625,1084.25,0.5727573300653003,0.1524966391298862,0.47805598391606346,5.183322005609917,,,,0.0,0.5727573300653004,,,,,,C,
1111.25,410,27.0,5.7,688.9748308771435,1084.25,1111.25,0.5950870505356824,0.16067350364463426,0.48089948339748495,5.343995509254552,,,,0.0,0.5950870505356823,,,,,,C,
1136.0,370,24.75,5.7,631.5602616373817,1111.25,1136.125,0.585850666159297,0.14573035320712513,0.4831973473395689,5.489725862461677,,,,0.0,0.585850666159297,,,,,,C,
1158.0,345,21.75,5.7,555.0075026510323,1136.125,1158.0,0.6216132184737743,0.13597789154113812,0.4858120685667371,5.625703754002815,,,,0.0,0.6216132184737743,,,,,,C,
1194.0,585,36.0,5.7,918.6331078361915,1158.0,1194.0,0.636815715664709,0.22925365763929523,0.49036494234858546,5.85495741164211,,,,0.0,0.636815715664709,,,,,,C,
1219.0,388,25.0,5.7,637.9396582195774,1194.0,1219.125,0.6082079942840789,0.15281225856387481,0.492793574916927,6.0077696702059855,,,,0.0,0.6082079942840789,,,,,,C,
1251.0,495,31.75,5.7,810.1833659388633,1219.125,1251.0,0.6109728004923677,0.1947475801569422,0.49580473624004223,6.202517250362928,,,,0.0,0.6109728004923677,,,,,,C,
1266.75,250,15.75,5.7,401.9019846783338,1251.0,1266.75,0.6220422131035007,0.09797164856380138,0.49737429634314023,6.300488898926729,,,,0.0,0.6220422131035008,,,,,,C,
1278.0,190,11.25,5.7,287.0728461988098,1266.75,1277.75,0.6618529147421248,0.07280382062163372,0.4987902734923391,6.373292719548363,,,,0.0,0.6618529147421248,,,,,,C,
1285.5,185,8.0,5.7,204.14069063026477,1277.75,1285.5,0.9062377492151626,0.07023342556417511,0.5012466857341531,6.443526145112538,,,,0.0,0.9062377492151626,,,,,,C,
1311.25,395,25.75,5.7,657.0778479661647,1285.5,1311.25,0.6011464261390531,0.15479520473080619,0.5032084918850978,6.598321349843345,,,,0.0,0.6011464261390531,,,,,,C,
1339.0,440,27.75,5.7,708.1130206237309,1311.25,1339.0,0.6213697350352808,0.17243010147229043,0.5056573152588226,6.770751451315635,,,,0.0,0.6213697350352808,,,,,,C,
1367.0,430,28.0,5.7,714.4924172059267,1339.0,1366.125,0.601825841177637,0.16324525941943407,0.5075667827420676,6.9339967107350695,,,,0.0,0.6018258411776372,,,,,,C,
1388.25,338,23.0,5.7,586.9044855620111,1366.125,1388.25,0.575902908079389,0.12741851841256482,0.5086558782026028,7.061415229147634,,,,0.0,0.575902908079389,,,,,,C,
1415.0,413,26.75,5.7,682.5954342949478,1388.25,1415.0,0.6050436015977565,0.16184916342739986,0.5104780489452321,7.223264392575034,,,,0.0,0.6050436015977564,,,,,,C,
1441.0,400,26.0,5.7,663.4572445483606,1415.0,1438.625,0.6029024527003161,0.14243570445044967,0.5119958360952634,7.365700097025484,,,,0.0,0.6029024527003161,,,,,,C,
1462.25,415,26.0,5.7,663.4572445483606,1438.625,1462.25,0.625511294676578,0.14777704336734154,0.5138298608577757,7.513477140392825,,,,0.0,0.6255112946765781,,,,,,C,
1491.5,473,29.25,5.7,746.3894001169056,1462.25,1491.5,0.6337174669494434,0.1853623590827122,0.5161809922544779,7.698839499475538,,,,0.0,0.6337174669494435,,,,,,C,
1519.0,490,27.5,5.7,701.7336240415352,1491.5,1520.375,0.6982706588547297,0.20162565274430322,0.5196392437536687,7.900465152219841,,,,0.0,0.6982706588547297,,,,,,C,
1544.75,395,23.0,5.7,586.9044855620111,1520.375,1544.75,0.6730226292643747,0.16404926588319135,0.5220595188932211,8.064514418103032,,,,0.0,0.6730226292643748,,,,,,C,
1568.5,400,23.75,5.7,606.0426753085985,1544.75,1568.5,0.6600195271666619,0.1567546377020822,0.5241484893723376,8.221269055805115,,,,0.0,0.6600195271666619,,,,,,C,
1587.0,310,18.5,5.7,472.07534708248727,1568.5,1587.5,0.6566748336168309,0.12476821838719786,0.5257346314451851,8.346037274192312,,,,0.0,0.6566748336168309,,,,,,C,
1604.75,275,16.75,5.7,427.4195710071169,1587.5,1604.75,0.643395901016009,0.11098579292526155,0.5269994121899095,8.457023067117573,,,,0.0,0.6433959010160091,,,,,,C,
1620.0,335,15.25,5.7,389.1431915139422,1604.75,1620.0,0.8608656332819269,0.13128200907549384,0.5301422886538931,8.588305076193068,,,,0.0,0.8608656332819269,,,,,,C,
1643.0,380,23.0,5.7,586.9044855620111,1620.0,1642.75,0.6474648078999048,0.14729824379722833,0.5317670564596133,8.735603319990297,,,,0.0,0.6474648078999047,,,,,,C,
1663.5,340,21.0,5.7,535.869312904445,1642.75,1663.5,0.6344830573655709,0.13165523440335597,0.5330483050432012,8.867258554393652,,,,0.0,0.634483057365571,,,,,,C,
1690.25,440,26.75,5.7,682.5954342949478,1663.5,1690.25,0.6445985101767866,0.17243010147229043,0.53481370542026,9.039688655865943,,,,0.0,0.6445985101767866,,,,,,C,
1711.0,343,20.75,5.7,529.4899163222493,1690.25,1710.625,0.6477932618290866,0.1319878770976764,0.5361593881162511,9.17167653296362,,,,0.0,0.6477932618290867,,,,,,C,
1729.0,315,18.75,5.7,478.45474366468306,1710.625,1729.0,0.6583694783487453,0.12097539164658194,0.5374581795610295,9.292651924610201,,,,0.0,0.6583694783487453,,,,,,C,
1747.0,298,18.0,5.7,459.31655391809574,1729.0,1744.625,0.6487900282669513,0.10137344191671115,0.5384552764363065,9.394025366526913,,,,0.0,0.6487900282669513,,,,,,C,
1764.0,365,21.75,5.7,555.0075026510323,1744.625,1764.0,0.6576487673708047,0.1274194486780934,0.5397644453064063,9.521444815205006,,,,0.0,0.6576487673708047,,,,,,C,
1785.25,368,21.25,5.7,542.2487094866408,1764.0,1785.25,0.678655372639603,0.14421426668591564,0.541417677181959,9.665659081890922,,,,0.0,0.6786553726396031,,,,,,C,
1802.5,355,17.25,5.7,440.1783641715084,1785.25,1802.5,0.8064912519454954,0.13911974096059795,0.5439544423218596,9.804778822851521,,,,0.0,0.8064912519454955,,,,,,C,
1815.0,210,12.5,5.7,318.9698291097887,1802.5,1816.0,0.6583694783487453,0.08887987957708061,0.5448049946271256,9.893658702428601,,,,0.0,0.6583694783487453,,,,,,C,
1838.0,360,21.0,5.7,535.869312904445,1816.0,1838.0,0.6718055901517809,0.14779722983339177,0.5463251323319909,10.041455932261993,,,,0.0,0.6718055901517809,,,,,,C,
1858.5,375,20.5,5.7,523.1105197400534,1838.0,1858.5,0.7168657211985467,0.14695747284570207,0.5482062633902446,10.188413405107696,,,,0.0,0.7168657211985466,,,,,,C,
1884.0,455,25.5,5.7,650.698451383969,1858.5,1885.75,0.6992486289651706,0.19054525139300899,0.5503888986610476,10.378958656500705,,,,0.0,0.6992486289651705,,,,,,C,
1919.0,568,31.5,5.7,803.8039693566676,1885.75,1918.875,0.7066399540855768,0.2340744847908473,0.5530862167307173,10.613033141291552,,,,0.0,0.7066399540855768,,,,,,C,
1946.5,508,27.75,5.7,708.1130206237309,1918.875,1946.5,0.717399603177097,0.19818164037767302,0.5554181752719869,10.811214781669225,,,,0.0,0.717399603177097,,,,,,C,
1963.75,345,17.25,5.7,440.1783641715084,1946.5,1963.75,0.783773188510411,0.1352008750180459,0.557424094548047,10.946415656687272,,,,0.0,0.7837731885104111,,,,,,C,
1985.25,433,21.5,5.7,548.6281060688366,1963.75,1985.25,0.7892413735465301,0.16968689531250397,0.5599346456113726,11.116102551999775,,,,0.0,0.7892413735465301,,,,,,C,
2009.0,448,23.75,5.7,606.0426753085985,1985.25,2010.625,0.7392218704266613,0.18757754962076534,0.5621973317560729,11.303680101620541,,,,0.0,0.7392218704266614,,,,,,C,
2028.25,300,16.0,5.7,408.28138126052954,2010.625,2028.25,0.7347873642285103,0.12950627294527495,0.5636970972299182,11.433186374565816,,,,0.0,0.7347873642285104,,,,,,C,
2048.0,365,19.75,5.7,503.9723299934662,2028.25,2046.0,0.7242461109020253,0.1285536846851095,0.5650899344697422,11.561740059250925,,,,0.0,0.7242461109020253,,,,,,C,
2061.0,310,17.0,5.7,433.79896758931267,2046.0,2061.0,0.7146167307006688,0.10719250960510031,0.5661781935398362,11.668932568856025,,,,0.0,0.7146167307006688,,,,,,C,
2078.5,345,17.5,5.7,446.55776075370414,2061.0,2078.5,0.772576428674548,0.1352008750180459,0.5679159703571841,11.804133443874072,,,,0.0,0.7725764286745481,,,,,,C,
2096.0,358,17.5,5.7,446.55776075370414,2078.5,2095.375,0.8016880042477919,0.13528485071681487,0.5697986419896623,11.939418294590887,,,,0.0,0.8016880042477919,,,,,,C,
2114.0,395,19.25,5.7,491.2135368290746,2095.375,2114.0,0.8041309336665255,0.1497693863953904,0.5718631826388968,12.089187680986278,,,,0.0,0.8041309336665257,,,,,,C,
2135.25,440,21.25,5.7,542.2487094866408,2114.0,2135.25,0.8114357716343078,0.1724301014722904,0.5742474081469883,12.261617782458568,,,,0.0,0.8114357716343078,,,,,,C,
2162.0,550,26.75,5.7,682.5954342949478,2135.25,2162.0,0.8057481377209832,0.215537626840363,0.577111721059155,12.47715540929893,,,,0.0,0.8057481377209831,,,,,,C,
2186.0,488,24.0,5.7,612.4220718907943,2162.0,2186.875,0.7968360749855845,0.19821297365266413,0.5796110149391984,12.675368382951595,,,,0.0,0.7968360749855844,,,,,,C,
2210.75,490,23.0,5.7,586.9044855620111,2186.875,2210.75,0.834888831239351,0.19932970845839507,0.5823678883369893,12.87469809140999,,,,0.0,0.834888831239351,,,,,,C,
2231.25,380,20.5,5.7,523.1105197400534,2210.75,2231.25,0.7264239308145274,0.1489169058169781,0.583691428447147,13.023614997226968,,,,0.0,0.7264239308145274,,,,,,C,
2252.0,380,20.75,5.7,529.4899163222493,2231.25,2252.5,0.717671835262545,0.1525052649932908,0.5849553945491791,13.176120262220259,,,,0.0,0.717671835262545,,,,,,C,
2274.25,380,21.25,5.7,542.2487094866408,2252.5,2274.25,0.7007854391387204,0.15242083301267167,0.5860631458825076,13.32854109523293,,,,0.0,0.7007854391387204,,,,,,C,
2295.0,408,20.75,5.7,529.4899163222493,2274.25,2294.375,0.7705529178608377,0.15507377471949357,0.5876813890472318,13.483614869952424,,,,0.0,0.7705529178608376,,,,,,C,
2317.75,398,24.0,5.7,612.4220718907943,2294.375,2317.75,0.6498786021398825,0.15190912325019754,0.5883086611240479,13.635523993202622,,,,0.0,0.6498786021398825,,,,,,C,
2342.0,500,24.25,5.7,618.8014684729901,2317.75,2342.75,0.8080135964024855,0.20200339910062137,0.5906531807620635,13.837527392303244,,,,0.0,0.8080135964024855,,,,,,C,
2370.25,580,26.75,5.7,682.5954342949478,2342.75,2370.25,0.8496980361421278,0.23366695993908515,0.5936586584639734,14.07119435224233,,,,0.0,0.8496980361421278,2375.0,2009.0,,,,C,
2394.0,440,23.75,5.7,606.0426753085985,2370.25,2394.0,0.7260214798833281,0.17243010147229043,0.5949717816923401,14.24362445371462,,,,0.0,0.7260214798833282,,,,,,C,
2415.75,398,21.75,5.7,555.0075026510323,2394.0,2415.75,0.7171074230509049,0.1559708645135718,0.5960714195685892,14.399595318228192,,,,0.0,0.7171074230509048,,,,,,C,
2437.0,430,21.25,5.7,542.2487094866408,2415.75,2436.875,0.7929940495517099,0.1675199929677987,0.597778520079856,14.567115311195991,,,,0.0,0.7929940495517099,,,,,,C,
2456.0,408,19.25,5.7,491.2135368290746,2436.875,2456.0,0.8305960023694745,0.158851485453162,0.5995914819482554,14.725966796649153,,,,0.0,0.8305960023694744,,,,,,C,
2478.75,490,22.75,5.7,580.5250889798155,2456.0,2478.75,0.8440634337804426,0.1920244311850507,0.6018352487275523,14.917991227834204,,,,0.0,0.8440634337804427,,,,,,C,
2497.25,395,18.5,5.7,472.07534708248727,2478.75,2497.25,0.836730836382736,0.15479520473080619,0.6035753902318555,15.07278643256501,,,,0.0,0.8367308363827362,,,,,,C,
2521.0,530,23.75,5.7,606.0426753085985,2497.25,2521.0,0.874525873495827,0.20769989495525892,0.6061279780848976,15.280486327520268,,,,0.0,0.874525873495827,,,,,,C,
