time,BDOT,RAIN,TS,SMELT,SUBLIM,SRHO
6/26/1980,15.61171108,0.003439929,272.9520833,7.848760308,0,184.131166
6/27/1980,0.113049749,0.346664176,272.1083333,26.06948938,0,194.9086324
6/28/1980,13.79093584,2.975672067,273.0354167,14.04216706,0,211.838025
6/29/1980,17.80688238,1.227157724,272.5458333,5.746430351,0,186.140252
6/30/1980,23.52773687,2.007180743,271.7333333,4.986636676,0,163.5161376
7/1/1980,0.051895327,0.012090811,270.4625,28.37313167,0,180.8890239
7/2/1980,0.029521522,0.045087993,269.0354167,17.42435036,0,246.8356484
7/3/1980,0.985238611,0.201048949,271.3895833,18.41502905,0,264.6581328
7/4/1980,0.517018579,0.095901626,271.8791667,16.30735414,0,278.3210419
7/5/1980,8.099836998,7.592418128,272.2020833,18.76442922,0,288.7055096
7/6/1980,25.50562611,16.1743894,273.15,14.32720522,0,260.6480236
7/7/1980,7.262006311,3.633107413,273.0354167,16.28062703,0,260.9104947
7/8/1980,0.426220379,2.325650979,271.3166667,14.68641079,0,287.44829
7/9/1980,0.760961372,2.165957383,271.5145833,13.05962431,0,308.9760923
7/10/1980,5.680534004,7.444452,272.1916667,8.74810956,0,348.6273502
7/11/1980,16.3799032,57.39384675,273.15,28.24774837,0,311.0609014
7/12/1980,5.253970767,14.89463283,273.15,19.74634406,0,357.8733322
7/13/1980,0.567039446,0.475971302,273.0770833,22.00221037,0,372.1464312
7/14/1980,0.018247673,0.471921119,272.3375,28.18665433,0,391.6119652
7/15/1980,0,4.218517338,273.15,21.31353561,0,404.2488843
7/16/1980,0.190637527,2.262738438,273.0458333,14.75148749,0,405.6989713
7/17/1980,0.246950858,1.847401625,271.8791667,18.17600162,0,407.4072492
7/18/1980,0.00481926,0.200599964,272.6291667,15.74767615,0,419.7336146
7/19/1980,0.000307293,0.149800858,272.025,20.9657283,0,462.9481626
7/20/1980,0,0.1932598,272.4416667,22.30799116,0,467.1891038
7/21/1980,0,1.283668502,272.9625,21.73620424,0,471.7801849
7/22/1980,0,0.407445877,273.1291667,35.68767008,0,509.2952868
7/23/1980,0,1.233450822,273.1083333,31.76116447,0,538.0860755
7/24/1980,0,0.416136431,272.3479167,22.06492491,0,544.7743681
7/25/1980,0,0.882497289,272.93125,19.34584576,0,545.6779878
7/26/1980,0,7.692125707,273.15,36.59022737,0,549.8997037
7/27/1980,0,32.90535616,273.15,53.54581496,0,555.343834
7/28/1980,0.416227533,4.153054709,272.4,18.40784572,0,557.2962175
7/29/1980,7.634219767,33.06382353,273.025,16.84306228,0,554.2295419
7/30/1980,3.518926475,1.382397673,273.15,17.22066407,0,528.2502666
7/31/1980,0,4.805816967,272.9416667,12.56684778,0,548.0868711
8/1/1980,0.337029536,0.615991135,271.99375,22.31933618,0,555.3818306
8/2/1980,0.001835833,15.27122675,271.6916667,19.40465214,0,560.3456465
8/3/1980,0.862191518,1.012325383,272.7541667,22.82486401,0,561.2464439
8/4/1980,0.000284918,0.000695171,271.1083333,17.90607162,0,564.2925287
8/5/1980,0,0.017134007,271.5041667,14.58062689,0,565.6328623
8/6/1980,0,3.853394988,272.5041667,24.64260082,0,565.8805366
8/7/1980,7.89647552,15.36218221,273.0666667,16.07229723,0,558.7046349
8/8/1980,1.778978317,11.64798919,273.1291667,16.09461183,0,518.3189467
8/9/1980,4.557554202,51.36595528,273.15,38.33985227,0,556.5101944
8/10/1980,2.472288849,24.29294656,273.15,29.4420205,0,563.2862145
8/11/1980,0.033215451,0.579458361,273.0979167,27.00505448,0,570.9112418
8/12/1980,0.392796076,10.10947982,271.525,10.34141965,0,576.4184302
8/13/1980,3.08542622,0.446628802,272.0979167,10.80779791,0,564.144869
8/14/1980,0.193474357,0.220194068,267.80625,9.394402996,0,572.4377898
8/15/1980,30.33081417,15.61494131,272.9520833,7.10184925,0,175.5480403
8/16/1980,25.00377091,0.644367983,272.7854167,5.365280407,0,187.5843372
8/17/1980,0.699588931,3.515377176,271.2854167,11.57101302,0,192.0270074
8/18/1980,1.993159935,2.270174132,272.43125,6.466885855,0,198.8670451
8/19/1980,0.352109276,1.374871989,272.2333333,14.92416625,0,204.2694485
8/20/1980,0.443990723,1.180670932,271.3479167,9.640548911,0,209.9083202
8/21/1980,12.54627754,1.513969927,269.7958333,1.219318443,0,196.0225201
8/22/1980,2.663223594,0.651221906,271.30625,1.279421665,0,164.3165866
8/23/1980,2.00E-05,3.42E-06,270.11875,7.332767449,0,165.3995639
8/24/1980,0.000209228,0.000106599,266.3895833,11.55458208,0,177.3593781
8/25/1980,0,0.010429562,269.7645833,16.49294311,0,
8/26/1980,0,0.128597976,271.5354167,19.93770743,0,
8/27/1980,12.22647393,8.448724351,270.9520833,3.890442378,0,157.3524195
8/28/1980,1.676324182,0.491878292,272.8375,11.79795099,0,175.107338
8/29/1980,0.044636642,0.300694435,270.68125,12.04395652,0,196.3852045
8/30/1980,11.50766681,4.821704867,268.9833333,6.417265248,0,173.6485097
8/31/1980,38.17787282,2.097271562,271.9833333,0.837032995,0,188.9477689
9/1/1980,0.055198847,0.088160923,269.5145833,2.118572609,0,192.1361565
9/2/1980,0.000737653,0.000249559,263.6604167,1.864080625,0,186.5761298
9/3/1980,0.002870597,0.000965981,264.1291667,1.33582676,0,193.389561
9/4/1980,0.241777578,0.102102034,265.8791667,1.593976825,0,189.9105145
9/5/1980,0.003166865,0.001555697,267.2020833,1.926368449,0,187.9445365
9/6/1980,0.273258988,0.381871095,265.8479167,5.949912515,0,199.1168658
9/7/1980,32.42058112,5.980693169,270.2958333,0.151116801,0,202.6114544
