time,BDOT,RAIN,TS,SMELT,SUBLIM,RHOS
2017-02-04,2.854020992324448e-13,1.232595164407831e-29,243.37916666666663,0.0,0.0,103.33051414284427
2017-02-05,4.811450878615785e-08,0.0,243.03541666666663,0.0,0.0,106.76863559295934
2017-02-06,4.601280341084947e-08,0.0,243.12916666666663,0.0,0.0,109.92819396536368
2017-02-07,0.0074229860964202,2.5849394142282115e-23,238.73333333333332,0.0,0.0,112.87614498021527
2017-02-08,0.4321380193682933,0.0,241.27499999999998,0.0,0.0,115.36638797202983
2017-02-09,0.9289275313850158,0.0,243.16041666666663,0.0,0.0,114.97557233281371
2017-02-10,1.8140013180900316,0.0,241.05624999999998,0.0,0.0,113.04826154691303
2017-02-11,0.2131164699567671,0.0,231.09791666666663,0.0,0.0,113.5343348578557
2017-02-12,7.653908846951381,5.421010862427522e-17,233.30624999999998,0.0,0.0,113.6083450083645
2017-02-13,24.745224473336272,0.0,255.34791666666663,0.0,0.0,62.98329476001144
2017-02-14,33.80320787700321,4.3368086899420177e-16,257.80625,0.0,0.0,77.2607960969854
2017-02-15,14.18617977015696,0.0,255.64999999999998,0.0,0.0,92.36694621864551
2017-02-16,13.440732136703447,0.0,252.24374999999998,0.0,0.0,71.95644725885806
2017-02-17,30.95391251826135,0.0,254.34791666666663,0.0,0.0,54.74665271640966
2017-02-18,10.334719931769069,0.0,251.03541666666663,0.0,0.0,55.318737166847285
2017-02-19,6.390094429738384,5.421010862427522e-17,250.66041666666663,0.0,0.0,57.25948653777536
2017-02-20,5.415335433746369,0.0,245.56666666666663,0.0,0.0,59.20219520906801
2017-02-21,1.6353959519356287,0.0,233.79583333333332,0.0011757707668598233,0.0,62.6453314030662
2017-02-22,5.601479961729201,0.0,250.91041666666663,0.0,0.0,65.04852740808111
2017-02-23,10.10342606880538,3.3881317890172014e-18,258.12916666666666,0.0,0.0,63.6901897094069
2017-02-24,12.298306120931155,0.0,257.19166666666666,0.0,0.0,72.89002950661319
2017-02-25,22.84342485774454,0.0,256.12916666666666,0.0,0.0,70.88242976058804
2017-02-26,9.929015408809502,0.0,254.04583333333332,0.0,0.0,67.97315132211133
2017-02-27,16.644102198129332,4.3368086899420177e-16,250.42083333333332,0.0,0.0,66.39057854010504
2017-02-28,2.2414696533579583,0.0,245.34791666666663,0.0,0.0,66.6787862892512
2017-03-01,0.029427344113590503,0.0,240.82708333333332,0.08477251516913274,0.0,69.83582542373559
2017-03-02,0.10364460866379281,4.2351647362715017e-19,239.30624999999998,0.07701442973260411,0.0,74.05226529560343
2017-03-03,0.0046414225590048555,0.0,238.57708333333332,0.24977704701696737,0.0,78.02403705384627
2017-03-04,3.3210139700802865,1.3552527156068805e-17,241.55624999999998,0.15130178673331615,0.0,81.31256898074083
2017-03-05,1.493640857889099,0.0,242.04583333333332,0.11104297441946433,0.0,84.74552408237734
2017-03-06,0.0019600721764324075,0.0,225.38958333333332,0.20954042746908236,0.0,89.43562769937846
2017-03-07,0.00022028232870976164,0.0,228.84791666666663,0.46608558968187735,0.0,94.54294837867742
2017-03-08,2.3071490031462138e-05,0.0,237.02499999999998,0.46749222310594557,0.0,99.54589091932951
2017-03-09,0.08934030295747968,0.0,236.47291666666663,0.44301977788637426,0.0,104.12487798463921
2017-03-10,3.323538956020598,0.0,251.82708333333332,0.21882987798413095,0.0,105.65265939262929
2017-03-11,0.6748971398410425,0.0,251.60833333333332,0.2964211428568912,0.0,104.71189925249512
2017-03-12,0.006708155261039746,0.0,245.63958333333332,0.41706663180115555,0.0,109.71767395144063
2017-03-13,0.8677677950783311,0.0,243.62916666666663,0.39794820934387976,0.0,113.52880541809786
2017-03-14,0.36189927681409934,0.0,239.62916666666663,0.3642350429566689,0.0,115.57906145052164
2017-03-15,0.9826083144456244,0.0,240.88958333333332,0.41343109568800973,0.0,118.071816850041
2017-03-16,0.49858271067642823,0.0,241.74374999999998,0.4950298167879474,0.0,119.86333520530862
2017-03-17,0.15968283714361356,0.0,230.35833333333332,0.5666825222221028,0.0,123.91829744332718
2017-03-18,0.14610520516716943,0.0,234.16041666666663,0.5377749087242761,0.0,130.74726415090655
2017-03-19,0.21740462118574286,8.470329472543003e-19,235.20208333333332,0.4994115964105626,0.0,148.40941085888926
2017-03-20,0.6349128885207392,0.0,242.84791666666663,0.3923665616750208,0.0,150.9618166269803
2017-03-21,0.42142424339332596,0.0,239.47291666666663,0.38360143274823744,0.0,153.2733319995215
2017-03-22,0.22195117679341364,1.6940658945086007e-18,240.10833333333332,0.4235375134799532,0.0,156.05411607740612
2017-03-23,0.07465316405143352,0.0,239.34791666666663,0.48939072181018056,0.0,159.9099560878872
2017-03-24,0.3140888237981536,0.0,235.35833333333332,0.48951507394552946,0.0,164.1960930819753
2017-03-25,0.23594243209466387,0.0,237.91041666666663,0.6030982495939754,0.0,167.3930246418582
2017-03-26,0.6031300366513922,0.0,240.87916666666663,0.5316269331493514,0.0,171.21975889724513
2017-03-27,5.811288618629042,0.0,249.37916666666663,0.2114749256204077,0.0,144.42377067022048
2017-03-28,11.918253192618941,0.0,255.93124999999998,0.005232350083164182,0.0,100.6312733489342
2017-03-29,18.50775292534934,2.1684043449710089e-16,259.50416666666666,0.0,0.0,70.62616743447207
2017-03-30,12.054305849893863,0.0,254.44166666666663,0.0316796000419032,0.0,55.23533494268499
2017-03-31,15.02957560200419,0.0,257.275,0.0,0.0,61.07546571475415
2017-04-01,14.182267039140571,0.0,263.0875,0.0026046057324585824,0.0,63.3603025049585
2017-04-02,10.330317923515631,5.421010862427522e-17,256.74375,0.180938938799214,0.0,66.03182890914343
2017-04-03,8.308156509939032,6.776263578034403e-18,256.1708333333333,0.39379786213030127,0.0,62.834174568994776
2017-04-04,1.5185017163186754,0.0,256.7125,0.5208580495837786,0.0,69.15164066689375
2017-04-05,2.568655340008298,0.0,261.2333333333333,0.47907229941707025,0.0,75.51514315181184
2017-04-06,4.311870097540941,1.3552527156068805e-17,258.12916666666666,0.524764633841992,0.0,78.79862138363843
2017-04-07,2.6565450434443303,0.0,260.91041666666666,0.6227561214316824,0.0,86.11981837942353
2017-04-08,6.015445139225413,0.0,256.7125,0.5825668653211911,0.0,83.20438946755272
2017-04-09,13.78733857993604,0.0,256.9625,0.003414883968162232,0.0,75.4768263687807
2017-04-10,0.7707353955366425,2.795208725939191e-17,253.28541666666663,0.3662451803168406,0.0,83.71923615700858
2017-04-11,1.342133104988759,2.795208725939191e-17,257.5145833333333,0.8233169808381756,0.0,85.18353979178012
2017-04-12,0.0004973105045586788,0.0,246.20208333333332,1.1722614038575871,0.0,116.15783046309878
2017-04-13,7.3389624877329e-06,0.0,250.02499999999998,1.337252953460095,0.0,124.07792900391348
2017-04-14,2.606303583912209e-07,0.0,254.38958333333332,2.076174816900981,0.0,132.06666566287015
2017-04-15,0.02499087741055079,0.0,256.44166666666666,4.648191902362948,0.0,139.8280532932334
2017-04-16,1.3579061941176525,1.3552527156068805e-17,260.03541666666666,1.3929314973866345,0.0,149.1342566810539
2017-04-17,1.3911854337385376,0.0,256.025,1.1042343765919518,0.0,158.44357977519363
2017-04-18,0.32112219155908694,0.0,248.83749999999998,1.1481016152267394,0.0,161.7001429731514
2017-04-19,0.415364910481632,0.0,246.85833333333332,1.1020942273727434,0.0,167.510718222144
2017-04-20,1.278726010202555,0.0,257.53541666666666,2.8596294116624676,0.0,186.51757161618505
2017-04-21,0.16772564783563423,0.0,255.25416666666663,3.78180117081132,0.0,230.68903669365667
2017-04-22,4.820872385468504e-05,0.0,258.22291666666666,5.39525362376202,0.0,244.72424836365576
2017-04-23,2.3563691815173033,0.0027734267591363756,264.5145833333333,3.3492293012985352,0.0,254.74915022785555
2017-04-24,10.619309288699224,0.0,267.2020833333333,6.696496984849106,0.0,219.6531117411474
2017-04-25,16.051305768753227,2.1684043449710089e-16,263.74375,0.48169709810597583,0.0,120.425738867071
2017-04-26,9.477722003818128,0.0,265.61875,1.0215420281168244,0.0,96.92056940631262
2017-04-27,9.695915362324742,5.421010862427522e-17,266.0770833333333,1.6893275522061657,0.0,81.0309252934478
2017-04-28,19.891570365380034,0.0,261.3895833333333,0.034665653767419806,0.0,71.77782496575786
2017-04-29,5.7616469018916545,0.0,264.03541666666666,0.7772395570759831,0.0,73.3062850232811
2017-04-30,14.164433385777485,0.0,259.2333333333333,0.6308062198511885,0.0,82.39114284776974
2017-05-01,7.1782821015876195,0.0,264.1395833333333,2.264044216558631,0.0,89.27299264534155
2017-05-02,8.633230226068955,0.0,260.72291666666666,0.822176533267813,0.0,86.80698032972077
2017-05-03,20.918587618333948,0.0,265.50416666666666,0.8994718903758303,0.0,86.09782391365492
2017-05-04,10.395339801576629,0.0,261.87916666666666,0.3379929976136855,0.0,78.58428595513716
2017-05-05,3.9102583660276387,0.0,261.6083333333333,0.6980988622432474,0.0,77.25506082415463
2017-05-06,0.000613571821286786,0.0,259.97291666666666,1.3282009249833266,0.0,94.93217209572897
2017-05-07,2.0011167746731715,0.0,263.72291666666666,2.7060249482124146,0.0,105.38990328116539
2017-05-08,34.81232909746351,0.0,267.43125,0.1762490402190403,0.0,81.21029035575434
2017-05-09,41.90458022848412,0.0,268.81666666666666,0.8369496547816567,0.0,69.42010830973202
2017-05-10,2.61944389895878,0.0,265.37916666666666,1.369507362271814,0.0,83.57212044534397
2017-05-11,0.9733281690050208,4.2351647362715017e-19,261.99375,4.743276898569473,0.0,94.38889446747031
2017-05-12,1.2660780558097293,0.0,264.74375,9.676522892907288,0.0,105.09792990620315
2017-05-13,18.115914855646917,2.710505431213761e-17,267.61875,10.294769861641806,0.0,113.1526476917531
2017-05-14,13.815505857589887,0.0,267.24375,1.0747777419778115,0.0,105.50495805842506
2017-05-15,0.7903590999176817,1.0587911840678754e-19,265.61875,4.030164394655786,0.0,116.46964177053802
2017-05-16,1.6054422084935416,0.0,264.1083333333333,7.928727449857823,0.0,128.17387750494115
2017-05-17,5.594231354017722,0.0,262.05625,1.393830529821084,0.0,158.58871898783823
2017-05-18,16.599475828694995,1.0842021724855044e-16,265.05625,0.5250882181543873,0.0,144.83650286504826
2017-05-19,5.237218564520626,0.0,263.65,0.4656207001301478,0.0,131.0096358866059
2017-05-20,4.857010339385706,0.0,265.66041666666666,2.442751749622887,0.0,128.9359436238564
2017-05-21,24.44397634464578,0.0,265.53541666666666,0.6803962410819425,0.0,122.85782149421622
2017-05-22,38.8475111931155,0.0,267.1395833333333,0.25400787393948243,0.0,111.7237748712685
2017-05-23,16.030110778865637,1.0842021724855044e-16,266.09791666666666,0.5362961869633153,0.0,97.47713376704542
2017-05-24,48.0508923435738,0.0,262.15,2.6020073153501087e-05,0.0,108.20953264538336
2017-05-25,14.474558126942721,5.421010862427522e-17,259.3583333333333,0.018640596539244256,0.0,124.05096847783618
2017-05-26,37.4251852798462,0.0,260.6083333333333,0.0,0.0,80.97896208292308
2017-05-27,19.907098059527634,0.0,261.00416666666666,0.3379966263107664,0.0,74.97952837256612
2017-05-28,11.217462609715513,0.0,265.4208333333333,0.20254480906031005,0.0,78.68252513370057
2017-05-29,26.01073982740301,0.0,265.0458333333333,0.0814666521032697,0.0,89.33938021185726
2017-05-30,29.16786903729954,0.0,265.66041666666666,0.6550944966776812,0.0,71.56381052509434
2017-05-31,2.357353874222263,0.0,265.11875,1.449202883593393,0.0,74.71389152369348
