,BDOT,SMELT,RAIN,TS
2021-12-01,167.20070505610212,0.0,0.0,254.51958
2022-01-01,472.970923127295,0.0,0.0,256.89133
2022-02-01,339.04851501584676,0.0,0.0,260.98013
2022-03-01,451.9070853929195,0.0,0.0,262.7262
2022-04-01,186.94155989258456,0.0,0.0,263.38333
2022-05-01,127.90161036156914,86.02242469418628,57.46016170093766,266.26996
2022-06-01,0.0,1073.968644249935,60.81333797505273,267.40048
2022-07-01,0.0,1091.9053888598653,273.1277626224055,273.15
2022-08-01,0.0,885.3195008000031,499.56401826694446,273.15
2022-09-01,0.0,332.8062801716933,440.13228685296383,273.15
2022-10-01,265.84318540593404,0.0,0.0,262.5499
2022-11-01,402.7609618403621,0.0,0.0,258.77316
2022-12-01,339.3033195045692,0.0,0.0,255.52913
