time,BDOT,RAIN,TS,SMELT,SUBLIM
1985-07-13,1.7084229686662946,11.778290254496039,272.81666666666666,36.19103903453537,0.0
1985-07-14,2.3472665763622134,14.512687639172405,271.9,12.785775945609062,0.0
1985-07-15,0.03244668327086479,1.7735648509233128,271.41041666666666,23.09481312140301,0.0
1985-07-16,0.09118277199571348,3.22591026358014,271.8583333333333,22.726120998463855,0.0
1985-07-17,0.0,4.891805567161083,271.68125,16.781173132483765,0.0
1985-07-18,0.0,5.254431481279317,271.775,18.067876828484582,0.0
1985-07-19,0.0,3.699461943048151,271.2645833333333,22.966740973415952,0.0
1985-07-20,1.2203977689299554,62.01252577353635,273.0458333333333,12.906059920094082,0.0
1985-07-21,5.386957086218563,7.142413570890495,272.61875,16.95961429374213,0.0
1985-07-22,0.10885811993686492,0.2976950960144562,269.5875,14.115788683058755,0.0
1985-07-23,1.3557961007541155,20.037572077776936,271.2645833333333,10.512694128485677,0.0
1985-07-24,5.290624919280397,26.669618724746233,272.9833333333333,10.317906036163818,0.0
1985-07-25,2.598423046557434,5.5238354993515895,272.0458333333333,14.698104457675269,0.0
1985-07-26,0.01911257426367204,3.257745336026894,270.74375,17.25425906392813,0.0
1985-07-27,0.0,1.7210157565172384,271.68125,18.558890860617375,0.0
1985-07-28,0.0,9.890916175969659,271.91041666666666,17.98266598814509,0.0
1985-07-29,0.0,30.02514833349429,272.7645833333333,11.168266572992886,0.0
1985-07-30,9.993420392303104,29.018730327756913,272.97291666666666,8.816132194581021,0.0
1985-07-31,34.795560432831955,20.17085913383861,272.36875,11.929684000659186,0.0
1985-08-01,0.15063785367288132,0.31201927327392576,270.5875,20.971547950917934,0.0
1985-08-02,0.055440496948537345,19.917828336769347,271.24375,17.320246736408457,0.0
1985-08-03,0.38606273388246937,21.0992037334025,273.0875,10.178866522291397,0.0
1985-08-04,0.10830116856420012,3.9688884445578134,272.25416666666666,15.433777849509008,0.0
1985-08-05,0.05731215760667608,7.030332907366064,271.47291666666666,15.216844629354481,0.0
1985-08-06,0.14359041901531513,0.6819893959793899,270.5770833333333,16.93408621143158,0.0
1985-08-07,0.553032294125402,4.524719368472466,268.7020833333333,6.448109324417528,0.0
1985-08-08,2.6531161328990525,3.16054232523438,271.2125,6.795982235875303,0.0
1985-08-09,4.2913317223166345,1.208266345958792,268.72291666666666,2.7361172201750095,0.0
1985-08-10,8.47695309770508,0.5187635768433779,268.72291666666666,1.7925091957723263,0.0
1985-08-11,5.188496340498705,1.105303076234305,269.44166666666666,1.7981323930828428,0.0
1985-08-12,26.8926375746944,3.513800006979711,271.9833333333333,6.041267044151133,0.0
1985-08-13,5.675535368894162,5.699102197307154,271.2333333333333,7.81489128058038,0.0
1985-08-14,0.23070192701028314,16.293140966843346,268.56666666666666,11.988482752492539,0.0
1985-08-15,6.181877799439024,8.449697018904047,272.3895833333333,4.575241204464203,0.0
1985-08-16,14.766955422691485,0.8248392035027238,271.1395833333333,1.7378151134287698,0.0
1985-08-17,14.073434775025866,1.8092843258701232,268.5770833333333,2.500659614935566,0.0
1985-08-18,3.4178312836777054,2.0204786354389084,270.37916666666666,5.838092097951192,0.0
1985-08-19,6.212661194961541,4.5681862181389015,270.09791666666666,7.813841661070297,0.0
1985-08-20,14.170671931175262,0.4833258147266435,271.05625,0.6530938219764671,0.0
1985-08-21,47.15095507707456,3.5018225122358255,271.9625,2.7538910121586504,0.0
1985-08-22,50.75656781914573,1.6479052444908202,271.4520833333333,1.789194534277113,0.0
