time,BDOT,RAIN,TS,SMELT,SUBLIM,SRHO
9/22/1980,8.408279944,0,261.7020833,0.034655268,0,152.764008
9/23/1980,2.943537213,0,262.3479167,0.159003239,0,155.3826391
9/24/1980,1.022986258,0,261.3166667,0.343489207,0,160.9653093
9/25/1980,0.467210346,0,260.5875,0.306370338,0,166.7763984
9/26/1980,2.029188081,0.002020212,268.7854167,0.197968909,0,171.8188216
9/27/1980,3.340036045,0,269.0770833,0.096457583,0,175.9544722
9/28/1980,8.128440448,0,266.3583333,0.219779365,0,152.0526856
9/29/1980,2.86848853,2.71E-17,265.9625,0.176190233,0,150.5639896
9/30/1980,6.125550586,0,268.1916667,0.197427329,0,153.2871628
10/1/1980,2.442514672,0.000919584,264.3479167,0.226010736,0,157.6618243
10/2/1980,18.3595456,1.08E-16,264.5145833,0.001129999,0,152.4491849
10/3/1980,20.25550629,0,263.8583333,0.000684074,0,150.6926514
10/4/1980,4.442781651,0,258.5770833,0.079496542,0,138.839092
10/5/1980,10.0328372,0,266.55625,2.62E-06,0,142.8667085
10/6/1980,10.15245936,0,267.3375,1.04E-06,0,142.6200725
10/7/1980,6.873224626,0,266.1916667,0.033507221,0,137.3276569
10/8/1980,22.07045393,0,264.15,6.56E-08,0,131.5315608
10/9/1980,38.31329455,0,258.86875,0,0,120.7226276
10/10/1980,14.02493506,0,261.0145833,0,0,111.3755219
10/11/1980,5.754481263,0,260.3791667,0,0,103.4423726
10/12/1980,4.437783088,1.08E-16,256.8166667,0.067389119,0,102.5037211
10/13/1980,0.08537707,0,247.8166667,0.19209681,0,107.4473984
10/14/1980,16.11455069,0,261.2125,0.072783112,0,113.4132913
10/15/1980,17.5502686,0,265.5041667,0,0,126.7438532
10/16/1980,0.779516529,0,253.18125,0,0,137.6757913
10/17/1980,0.864159611,0,253.18125,0,0,144.3274684
10/18/1980,5.519443653,0,262.9520833,0,0,149.2510425
10/19/1980,1.359827987,0,261.30625,0,0,151.9615522
10/20/1980,2.236346253,0,256.5041667,0,0,156.6262015
10/21/1980,2.76791688,0,261.1916667,0,0,158.6668962
10/22/1980,0.472909233,2.71E-17,259.9625,0,0,162.2439082
10/23/1980,0.171011195,4.24E-19,258.8791667,0,0,156.0337378
10/24/1980,0.561027915,0,263.7229167,0,0,158.5034863
10/25/1980,0.803388334,3.39E-18,262.3270833,0,0,160.989397
10/26/1980,0.652235945,0,255.0354167,0,0,162.6694813
10/27/1980,0.48197351,8.47E-18,252.9833333,0,0,163.8592004
10/28/1980,6.255970799,0,258.5666667,0,0,157.9574739
10/29/1980,8.720506449,0,254.9416667,0,0,130.1653287
10/30/1980,0.893842792,0,252.4416667,0,0,130.1357978
10/31/1980,4.883672226,0,255.025,0,0,126.6007637
11/1/1980,0.902197953,0,248.4625,0,0,125.7188793
11/2/1980,0.662931116,0,255.0979167,0,0,128.6858586
11/3/1980,6.029448187,0,259.93125,0,0,130.2347404
11/4/1980,4.228451055,0,257.93125,0,0,121.7259304
11/5/1980,5.468695316,0,262.05625,0,0,101.7715074
11/6/1980,4.580535609,6.78E-18,256.9104167,0,0,103.6725853
11/7/1980,4.790433466,0,252.1708333,0,0,104.2003434
11/8/1980,3.250235746,0,248.74375,0,0,97.69110263
11/9/1980,0.35163061,0,241.4104167,0,0,97.71626602
11/10/1980,0.930620634,0,252.05625,0,0,101.9566043
11/11/1980,0.657324762,0,253.9833333,0,0,105.8001262
11/12/1980,2.029291654,0,252.0354167,0,0,109.5441689
11/13/1980,2.151745463,0,255.8479167,0,0,104.584234
11/14/1980,2.62891306,0,250.2854167,0,0,106.330235
11/15/1980,1.666364756,6.78E-18,252.9833333,0,0,107.4152441
11/16/1980,7.047120724,0,257.275,0,0,105.8357211
11/17/1980,5.605679509,1.08E-16,255.1083333,0,0,105.5035922
11/18/1980,0.814585657,0,253.4104167,0,0,108.8419139
11/19/1980,3.578217807,0,256.1083333,0,0,112.3773079
11/20/1980,10.71977879,1.08E-16,255.9208333,0,0,110.0549583
11/21/1980,3.326396133,0,253.3166667,0,0,103.9361853
11/22/1980,3.824787496,0,257.8583333,0,0,104.6301686
11/23/1980,2.60872194,0,255.5770833,0,0,102.1698069
11/24/1980,3.453834269,0,259.2541667,0,0,104.9261847
