,BDOT,SMELT,RAIN,TS
1987-12-01,87.49742886086979,0.0,0.0,246.80109
1988-01-01,43.88573548532731,0.0,0.0,245.59702
1988-02-01,110.33200316385046,0.0,0.0,248.69781
1988-03-01,111.25173709019178,0.0,0.0,253.91435
1988-04-01,72.76718417230093,0.0,0.0,259.16815
1988-05-01,167.01736912409504,0.0,0.0,265.83594
1988-06-01,164.57785432300636,72.1624568374781,61.83899754396688,267.06265
1988-07-01,0.0,541.9175016130363,218.5900964937941,273.15
1988-08-01,78.75205918431217,161.94722210657798,114.82037281306933,265.98438
1988-09-01,124.56984502358561,0.0,0.0,263.2574
1988-10-01,227.53495977742804,0.0,0.0,254.61171
1988-11-01,66.00443471390925,0.0,0.0,245.46956
1988-12-01,143.39733951574976,0.0,0.0,248.80869
1989-01-01,92.09923294200425,0.0,0.0,235.79706
